Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9
785.7605748146322,-1.1020726385921211,-762216.3329140969,-83690085386161.86,-794.7632573611571,-22119.326879366985,-1584.201696954633,-763767.9198010016,776.4696554135338
788.263268618349,-1.107943979781996,-952136.8260516088,-87925258736998.75,-802.2831199349652,-28598.858321844004,-1594.2466107658383,-953700.3871515868,783.713062295426
790.9910094042018,-1.13187108828594,-955494.6843303726,-97147859197057.92,-803.3501184165968,-28983.228027908393,-1598.0989170781281,-957060.8188111302,783.9386447849553
794.4932277579638,-1.1468807215462957,-706003.2127902331,-79461401343256.62,-800.6806140597919,-21006.44004005212,-1592.0664262898822,-707571.5650413919,784.2639655265319
793.2865957234665,-1.161318610609613,-1114724.8912928295,-114311935190306.88,-802.8346925503131,-27478.36209138339,-1591.528642989918,-1116296.5429054475,782.6835493313422
790.7393209292371,-1.1440976562158909,-25158.536970977446,-4589075088304.855,-796.506333927135,2460.735681058661,-1589.0977071769357,-26730.76509077382,787.958966541969
787.4007000842018,-1.1494978267515368,-858038.3765516612,-83766307713697.27,-806.559146472395,-24372.559250177434,-1611.1148259087022,-859615.0816471444,789.0641199253905
796.3745991083235,-1.1247287840616367,-869292.5048817693,-78213215024770.44,-809.4957351417288,-22185.50003253622,-1615.0004675562404,-870875.5319432563,793.5510024990274
804.4708015144312,-1.1270233937420184,-949975.233722972,-84753219311011.48,-814.483986512569,-26150.663103604937,-1612.4394034466277,-951568.4479424215,793.6259735341231
796.7419571802935,-1.1348616492761567,-1664086.4903265522,-157132960539102.75,-820.0519246369179,-29005.325695232565,-1635.3077111804287,-1665677.9469437976,793.5530106517531
805.1346968055744,-1.1278729865947994,-729873.8169942255,-80364214926508.62,-828.5979532536002,-25616.876483271495,-1652.4740700646469,-731478.3176009705,804.6721522944028
816.8358011081551,-1.127383531061552,-1013095.7653166455,-89246204936544.05,-835.4819007975776,-30461.276264270124,-1664.7262114751825,-1014712.704086682,812.8446645040897
830.7050409703381,-1.1409104989091943,-746340.4210040764,-81342954468947.84,-836.5696501907089,-24896.545254825745,-1656.944351909084,-747967.1515602728,812.6371553890923
825.6538674807567,-1.1387980658141978,-1093625.535172878,-92789436885222.27,-836.8949709322856,-29514.681363876574,-1664.7908739929526,-1095255.1187451212,816.152761427693
831.4684067598319,-1.1348560768132145,-908272.322342148,-83293719848971.62,-837.7142972444043,-24976.26292354501,-1663.0234318405683,-909905.4016062486,817.382420280113
831.2543376792635,-1.0771514607227213,-876097.4101956916,-77319553530580.45,-833.3432181446206,-18844.644733536003,-1653.025374926298,-877728.874804593,816.4774127850276
822.9111324878849,-1.0501013356460243,-797368.7786251974,-80109936970504.44,-833.5279681953925,-21791.74314410033,-1657.0215988506025,-798996.8493221154,814.0709764352999
820.085661602711,-1.0628725384293354,-1032575.7718457439,-103941233519840.61,-838.6882513164079,-31983.58406596936,-1673.3820191075406,-1034207.8514848868,817.0617852282298
828.28039736923,-1.0654750517572462,-1046538.6759673625,-105639474047379.45,-842.7641319655015,-28510.79144993699,-1675.7274076144045,-1048177.1019715647,819.7018366783901
831.0157691354405,-1.045190467400473,-847041.723523289,-90181219171386.73,-840.8429991911712,-22970.449965033386,-1671.1632780992495,-848681.0021891386,817.3991548861612
836.1749812416688,-1.0723025876344547,-780569.2891624519,-81912392095592.89,-841.9320873527864,-22432.301982475787,-1662.310403746068,-782215.0613240171,815.1031669363515
828.0482549141296,-1.0679125423507796,-639124.4568394726,-72523203856576.11,-835.131143454808,-23618.304370007605,-1652.2225154665311,-640765.2084853466,814.4224031623116
819.0594955598369,-1.0643357485422165,-714623.3710260192,-80666615032422.22,-831.367865246694,-21115.90833745902,-1656.6172907684784,-716261.2725007295,810.9710580109361
821.9358396473974,-1.0643750146219564,-592770.3732329786,-70006139330503.26,-838.6601371782472,-17705.352209475906,-1670.6141152671726,-594415.8834644901,820.0546021738857
828.3327432169488,-1.0560688966129812,-616642.2740342477,-69553528243242.54,-841.4193390234701,-20223.348276593348,-1674.5739246887158,-618293.4744334461,823.9698306049165
827.0693473987353,-1.0692937931800237,-1158037.2467164942,-108240962498295.36,-846.8808450533527,-23664.615542426138,-1689.8843488237671,-1159692.2126028687,826.1814761402436
843.6050124502102,-1.0759797370498203,-894060.8463985956,-92154991338899.08,-848.501424303058,-25741.017689336255,-1673.4972870740007,-895725.3050237201,822.9389788723493
832.0336348137148,-1.111863380015007,-748933.5238516605,-83744211324761.75,-841.0096758674109,-22879.344424620154,-1668.6667426305585,-750590.2764584535,821.6912466453971
831.2453679304214,-1.1149828222635434,-596549.5961737352,-65788548194906.88,-837.7912764322258,-19349.2226480509,-1661.5067410252104,-598205.5448165843,819.2459860096378
823.0147531685357,-1.1064824609624029,-868035.3952509722,-82826566563277.88,-838.6474188776504,-23367.18218072545,-1668.096695010133,-869687.8998114892,816.0496762544363
826.2723785202973,-1.0868334329084512,-556997.7979112406,-59164762377242.26,-835.5461616848027,-18308.347122526902,-1661.7364736970399,-558652.9670561402,818.6435401919034
823.2463601162418,-1.0637626126706348,-450972.58798691607,-57651289849866.9,-837.9586224927076,-16430.699433360925,-1669.873240788208,-452625.75102071173,818.7827721142243
828.6203106872806,-1.0493207337049772,-449326.86264877854,-50100280382819.195,-839.1708773548374,-13001.967939132735,-1667.701624430548,-450985.1859656952,822.3853981042754
829.8922746237901,-1.0512018493864972,-769105.3416723276,-83901473924301.64,-835.8694742736533,-20036.3729388591,-1658.4593023254133,-770761.0794591405,817.5243297394014
824.4956988653746,-1.0414420588183444,-669341.299589129,-71566388773948.8,-832.3806436047296,-19622.143163343557,-1656.3822030227138,-670994.6655467576,816.5858530322198
811.2036020965813,-1.1345003379024599,-932809.4029829205,-96882678010452.22,-850.7331513656428,-26400.67405488015,-1706.400735609075,-934461.2118189256,818.8704614499167
831.5642625832756,-1.1957840114491065,-957178.6837206952,-105045547900219.08,-867.3305336442231,-25942.095476449736,-1736.0732002852155,-958853.823074253,837.726346160759
853.6689367738862,-1.2010643172334179,-1257822.9246371603,-120206225175901.62,-881.346100901691,-32385.56704452689,-1755.8726490234778,-1259518.930103246,853.5693323986875
872.1948150534589,-1.2170906901490897,-1008003.2720765783,-107796807090935.03,-878.3117821330358,-26515.947488484755,-1742.75338726595,-1009706.7479042731,855.7662514806922
871.2009133310451,-1.2229175418335494,-1032439.3466515495,-103710265336247.47,-875.4822949424104,-26726.274841808718,-1733.5498894468474,-1034141.35204288,849.0195277063095
853.4197919590413,-1.262699722251297,-2395443.8475509384,-256178116146800.12,-914.4632168867882,-54479.59666833693,-1792.047646102546,-2397155.2801483017,847.6379186309721
871.3230090167723,-1.3929097244218147,-1807696.889781797,-175312561525113.97,-893.9927773844182,-42411.55518783056,-1761.467630271201,-1809411.5370969821,854.2621450890821
869.5267833419855,-1.429790859763023,-1428631.1441727187,-128871041419213.23,-892.4297651795185,-39732.65301289749,-1770.6223969174912,-1430348.544665291,858.9719326152805
873.743904066126,-1.4502451394218703,-1105694.316843712,-108758614289831.5,-897.0612347494115,-33193.01114789819,-1783.884237518549,-1107418.1418519537,865.1791326906697
883.1903883650484,-1.4816217908783316,-1166538.9179170008,-113692834705741.45,-905.4994925031436,-35508.267641804116,-1797.9686174760877,-1168277.4010009647,876.6115461585412
885.9082222641205,-1.5041119620550119,-1243271.084210578,-132237524924892.11,-913.8674649114732,-33321.23971718985,-1823.7270586128325,-1245017.9259625091,884.1862982401873
901.5633792837644,-1.5110030390085714,-1329077.6247723743,-143172410935712.1,-934.0460528843631,-32913.1233778175,-1843.8277302599622,-1330844.236319322,884.7753563730831
905.635109750558,-1.48857117099731,-821928.6384117227,-87886320099795.6,-918.4333348256575,-26402.079795219077,-1817.7513316083018,-823691.91793126,889.7515588275685
901.3100842866194,-1.4931097393237378,-1029497.955819664,-102233365177017.28,-921.9248430315484,-30944.146017374307,-1828.2668225415814,-1031266.1537068572,890.7830799443781
907.4151363266902,-1.5029694179229516,-1431343.29700773,-150406052946229.25,-916.9901424000627,-35238.89102866904,-1814.0976985390157,-1433113.797543246,888.6678257398887
899.0416749675768,-1.5400697711162776,-2440649.849493192,-165988573764625.4,-917.7318201401179,-33498.13329364657,-1815.5778409747647,-2442420.7692305897,879.3479889395388
893.3654304728841,-1.5657718829764145,-846223.1556235165,-86148560838936.89,-921.1657613012035,-23802.323749599494,-1836.8842075184534,-847999.7131492842,890.9832258327142
902.0818843175608,-1.5864418777600553,-1145712.275631053,-114528928693236.03,-933.9576941644287,-32475.47627959759,-1865.1699757990182,-1147504.2055659364,902.8929102650798
920.7681470614988,-1.5796679802235103,-1136250.4751512911,-95944262611456.78,-938.7946646965931,-23360.4732793621,-1867.4976925618948,-1138058.08166349,912.300436401122
917.4790606503661,-1.592430930649763,-1361323.369820543,-135334817028220.55,-952.574608700903,-35585.59334380005,-1898.041427767328,-1363140.781339241,918.5712279794943
935.265938726851,-1.575886823721235,-1414513.9188691978,-146135924293433.28,-956.572840777933,-39858.157702369885,-1904.4467655783274,-1416351.1795718833,930.0779430982197
937.7691680379611,-1.5795286822273056,-1176793.9286826828,-125162543168956.89,-976.9482277179494,-32050.782185862063,-1948.1491223347136,-1178646.9879914308,942.7949049263492
973.5102702514125,-1.5863628458182393,-1037895.5832886795,-110541522453762.58,-974.5029670821901,-29553.98919860886,-1921.528380417518,-1039766.4043735949,937.6165484308019
958.6548935240229,-1.6148266266531939,-976432.34332346,-122969325495103.94,-975.4789293069197,-34570.20906811754,-1931.2730084577947,-978302.3219548378,943.8993889255288
956.9505073672284,-1.6009894730802718,-772863.2755166538,-97549939333184.39,-972.0496738355276,-26945.32266478017,-1934.411215660797,-774735.5184406375,944.4041046439418
969.8586453348522,-1.583593314702412,-782507.1726080525,-114632291064714.58,-971.3227225487948,-27517.979637555985,-1910.7179587872452,-784388.321990598,936.7108715514746
950.8177428195418,-1.4439211148677973,-776645.9377536451,-92580913175627.3,-958.9284039252742,-29406.664350628984,-1904.4153045189569,-778516.2195156768,934.3640103992785
944.0636558184979,-1.4277592952700957,-820832.5444746313,-97197570474540.66,-962.4774791759712,-30191.005224595065,-1921.1231351974554,-822705.4289699417,938.1426844449566
955.3676813887676,-1.422997330325789,-872842.2970429894,-107227290562192.23,-970.4224007434029,-27694.263427548314,-1922.5059491644286,-874728.1954055085,940.962800256195
954.9973780261338,-1.3954948415121442,-771874.6559052935,-97130131675384.8,-964.5351663356548,-28676.47032866731,-1912.4151155942268,-773761.7135743811,941.3189126729002
948.756708738648,-1.367904271739042,-684074.4815619233,-82247427740436.72,-961.8904291958012,-22719.677706088663,-1912.011476896345,-685957.970710148,939.5530770426967
949.2446898510128,-1.3543055411613676,-760858.9990582931,-80574678439551.36,-956.8526433910586,-23886.528379195897,-1902.4647188379818,-762743.5157782675,936.5134032001064
940.6196738937831,-1.3526469739978129,-722807.5780477967,-84125315535888.08,-962.810163144209,-24069.819960687997,-1923.13932053414,-724695.3816452144,943.4428688725345
953.8534003566806,-1.3327044297323356,-742763.5803644084,-76016124948091.27,-967.1819116282343,-22842.21484095458,-1926.1174110264724,-744661.0041513358,947.2871425739215
958.4445729952093,-1.3296639955239684,-1057317.8875573557,-113684141219654.7,-971.7805813702727,-25949.631903147845,-1926.1583773420787,-1059222.128386872,945.622383964249
950.611036965634,-1.2978064089420553,-738664.3797070946,-81976543761110.86,-971.5931537825332,-22175.397509881866,-1935.5683132613922,-740568.277510656,945.228116645754
951.5488442885737,-1.2648292481203456,-980211.3467061849,-91689986326839.48,-980.0970111919744,-21153.620662938185,-1958.6031637945853,-982124.9714660428,957.5876272886943
969.2468281377307,-1.242737938619551,-750367.6501370826,-83038551231044.61,-985.7124755975,-17773.112029579144,-1961.423815113217,-752294.7876227553,963.7767539895516
970.1693734999544,-1.2529587796116994,-778738.8137735426,-89700580086890.7,-993.0556207314393,-22397.259259456852,-1982.230151628186,-780675.7368870405,974.3356210217084
976.994950738036,-1.2305769952231027,-764005.4945769788,-87959153249866.61,-1009.3156333520886,-21789.627010028373,-2009.776785828815,-765951.2115920782,976.8016325689675
994.3364205399422,-1.1937851627374045,-562543.5847722559,-69719041097858.33,-1004.9211258038376,-16552.00240613884,-1995.0184698165049,-564499.034500356,979.8064984309777
993.1217558945417,-1.138730773911775,-961566.1921873124,-101885586391849.67,-1007.8289309507687,-20807.46867023592,-2000.7554944003646,-963525.3856810699,981.1419199936221
1002.0071623218809,-1.1869026645849459,-969580.1473516141,-106894097134504.77,-1004.1767705268147,-26099.416482368724,-1969.8426607239326,-971539.5040412499,967.926936289499
981.6893424266701,-1.1662243029888553,-861572.16105812,-97409256152091.66,-987.2199289103196,-27386.41926821506,-1947.8319680808886,-863515.3395338893,957.5802640620332
971.9186084009583,-1.1681912072942924,-943295.8138565783,-126089005558823.81,-988.6497336510757,-29610.607934061634,-1947.5592609407277,-945230.2716948516,942.1844264977117
962.8392144203084,-1.1696140857461663,-882446.2653643574,-103174403912998.62,-981.0602551161072,-25115.44613119544,-1939.4890306432073,-884375.5994009508,946.0487817263565
958.651412725965,-1.1756691307958105,-689117.7884478935,-77687178643070.3,-968.3426239037359,-22586.239627060502,-1922.0276071851472,-691040.082804699,944.2668808743467
953.2639405932392,-1.1680788937066633,-595038.9251308648,-70710166605674.25,-974.2358827696613,-18515.891632267638,-1943.2038454322055,-596964.2401844696,949.9974793694839
963.9432967889429,-1.1603356649449403,-717099.5618994454,-93479551006178.83,-982.1640697310448,-22788.018014252604,-1956.6216525616323,-719035.6132403758,960.3274169909015
968.0763428522974,-1.157386619926642,-617194.6693228289,-79721780359415.6,-990.7904244567584,-17671.120768878387,-1976.1814617412847,-619136.4547430525,965.3712272538216
981.3104709457393,-1.156412711499874,-592353.5075024765,-83225481290154.66,-989.7086995218043,-18544.816748334062,-1968.5279900727883,-594303.7269298638,968.7496095228274
980.0369004870493,-1.1419981450957097,-524865.4659657974,-70278711257757.62,-994.4358910382928,-16264.327308967415,-1975.6887949392267,-526820.6418822734,971.1011563647169
977.5248353039458,-1.1413802587813076,-667318.9492235767,-81056321032523.44,-996.9621471673254,-17175.859910145125,-1988.1284978143499,-669274.2497793984,973.2411777861577
991.410006511086,-1.1383897800784553,-679504.8738061322,-86130608019802.48,-999.8753073881917,-20143.31419981594,-1982.447299876267,-681470.5948003249,976.2507293378616
989.9532925238042,-1.1170830571488997,-569840.1775790905,-72255533689525.84,-998.1482960440201,-17616.473216606028,-1982.6455714887259,-571806.281695354,976.4883607437457
990.5436894251841,-1.1199071059364842,-765306.0592939933,-86831755434671.89,-1001.6739428462497,-21634.49304898437,-1987.8486952012242,-767273.2402152177,971.6313086843235
