Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14
-1241.0841123716302,-1.0333299089835475,252464.14293195025,-29883943817213.816,-420.6455298077917,-13722.584357289965,1.444907486040222,-252449.4999066245,409.361651403418,-638169.6708640718,29883942999634.47,-29883943237152.508,638580.685664761,-565504.3884754399
-1253.0145549422741,-1.0255435821196157,282478.56258082733,-35510954033410.695,-424.22899554821845,-13710.756218633727,7.452456621100794,-282460.7656610824,410.3271772066223,-640664.2276459599,35510953118676.28,-35510953386208.94,641079.2276071778,-632651.5657441346
-1246.7871013570937,-1.0550934024482426,274732.91359285166,-36312081440745.13,-422.0149234080561,-13712.062782454883,10.385726515841725,-274718.61357338517,407.3510785408442,-630174.428598568,36312080524001.2,-36312080783786.77,630586.7561355847,-642408.3324700142
-1245.1906651782028,-1.0499514293917127,275190.4018841773,-35740867764833.266,-421.45514385678206,-13711.699653350668,11.746729684353284,-275177.01338493655,408.6096433037758,-666498.685611082,35740866825050.32,-35740867085296.875,666915.3136676188,-664988.0344532894
-1243.4527187324352,-1.0532849074817303,331716.0862748673,-31343551752580.895,-420.39757376494543,-13714.055972265167,3.5896020263355695,-331706.5618199094,409.849423518007,-728917.0291278114,31343550704399.758,-31343551021169.63,729329.6819026708,-716858.6836207289
-1252.9158734464343,-1.0711127476795175,375479.68853642006,-34431062719213.09,-424.2571723712692,-13704.797430075167,4.7065312920656766,-375468.7081223999,412.6965349493752,-690849.8279401282,34431061630933.535,-34431061991468.51,691265.403430573,-713194.4920889951
-1258.0024787738728,-1.0606943830822302,274300.0662463596,-32031021446857.457,-425.91710032476755,-13698.389669070111,5.935291237725835,-274289.3285287087,413.69712524348705,-599573.3290824493,32031020582996.82,-32031020842351.71,599988.6091060629,-589958.3967746632
-1259.453522545822,-1.039181259869454,262750.6068832457,-27349026982618.914,-425.85886822379615,-13699.029600844124,2.838720999615475,-262740.91981671116,414.85863650479956,-558436.3776277798,27349026175843.58,-27349026423646.03,558852.9631052833,-544424.6385384849
-1274.4038943958785,-1.0435620718285594,467939.65168080415,-47626417711306.38,-436.9974794515528,-13681.217937477832,8.027889962958511,-467926.2031023151,418.0614020582301,-913583.7956329224,47626416328044.41,-47626416781046.164,914004.3743252896,-915707.7903269758
-1284.4666519043967,-1.0812008205020505,355039.506656434,-39618012191904.016,-435.6932056201166,-13675.404331771999,6.860242415737048,-355024.55327905616,419.793963600037,-696564.5881307728,39618011143794.22,-39618011483888.07,696985.2203105608,-693473.9917397473
-1293.8978728856052,-1.1001040388571033,258261.84674271947,-35253684174152.09,-443.54013776392725,-13668.856702114888,-2.50022343203284,-258246.99264168149,426.2765113565699,-533200.6834904569,35253683381135.81,-35253683624457.56,533623.6926539161,-535141.6872084796
-1320.636425657481,-1.1063907980712397,284783.0303523978,-36379989699771.59,-447.8981530624368,-13648.861996236566,7.551388577589876,-284758.56335248513,434.01011005655437,-550418.9539535823,36379988779703.64,-36379989049542.39,550857.0252448273,-635700.8275708836
-1327.4186495809486,-1.1179635803513124,248416.05703320785,-33673129083031.266,-451.07962946067346,-13643.185504487525,6.255505177906514,-248391.2723239615,436.90480901129706,-661255.8987712257,33673128260738.55,-33673128494210.418,661696.7948608585,-574292.2607238914
-1339.9881424983828,-1.0975938445436946,519734.5219933234,-62781908130052.31,-459.0599319002574,-13623.535759281956,22.984899020222485,-519704.90658691805,430.91879949208,-1061232.874006319,62781906548761.61,-62781907053562.5,1061675.960835636,-1061961.6224216279
-1323.0419749640635,-1.1154848854243775,315533.175027952,-38859548503485.44,-451.27311031228834,-13640.601820440113,7.8620850130957365,-315514.3268935542,433.2587281085354,-616291.4968379205,38859547483677.72,-38859547784265.66,616727.8231995989,-704686.150091552
-1324.1311030977167,-1.186140049460838,445641.4155768111,-52700067541011.3,-449.677675975995,-13628.024537981628,29.590548185906073,-445620.364891463,423.9578718953083,-1007510.9550663544,52700066176767.62,-52700066607469.78,1007946.7086750497,-919021.3304457524
-1282.3304730261793,-1.2074584194789626,387884.0928214484,-60844996662361.95,-436.51784730806736,-13662.592931050753,20.335401041183104,-387878.0567824145,412.1655583727752,-947641.6585468628,60844995265195.47,-60844995638134.25,948064.4990890594,-1009685.3507652134
-1282.7323371380446,-1.257232953116481,327712.780861772,-43345086801690.555,-441.01612057020714,-13667.478827995745,0.1634255736942123,-327710.52092402545,421.06818215355236,-752101.2604387223,43345085787699.21,-43345086100471.98,752525.3922217556,-686658.8176112637
-1319.9645649656272,-1.2600621055130035,304965.4425151449,-50802150412491.26,-452.85351700962144,-13637.372945553732,1.836502711282833,-304953.153068541,434.29187828706137,-659320.5313900312,50802149390792.34,-50802149680820.945,659755.7085106408,-717127.3236618078
-1342.3695223523039,-1.2764906671637954,382519.34843831166,-52946346133246.99,-457.276025925336,-13619.579039255024,13.436587685447819,-382498.5462412352,438.759470119657,-886426.578474784,52946344857232.84,-52946345224812.03,886874.4868074383,-893911.365897311
-1339.67431530476,-1.2819832394071375,369524.5927489993,-55165340709733.125,-454.3813269705932,-13622.459166438983,5.973110795776279,-369508.32507936406,440.28227086764207,-906462.8248256663,55165339419473.81,-55165339774052.734,906906.0037999855,-921156.9314947255
-1344.5858486383102,-1.289143101631728,396899.8734712939,-56024897234390.7,-457.7105751519402,-13615.386229890657,7.062614620403622,-396884.0888463285,439.0850689637986,-980778.633691709,56024895934497.266,-56024896316453.05,981219.3831159667,-903411.1062764612
-1339.83172982287,-1.4103467011395918,323222.06149281625,-40235820941191.18,-451.88924350966386,-13614.448649804626,13.90682755458289,-323209.19561102794,434.47847147081944,-675513.462933169,40235819948885.97,-40235820257158.49,675950.122171083,-669516.750296688
-1320.9677850965572,-1.4436079354487463,318022.3794437172,-37494796034635.234,-446.36846464659504,-13625.553467569196,20.807519365188398,-318014.1067910847,427.3866781847679,-679201.0865415655,37494795038295.555,-37494795341371.98,679638.7081996909,-678742.9165462799
-1307.0377899319103,-1.4747625404303062,289169.4723084558,-41571699548977.37,-446.57321622743024,-13639.774494446654,1.3454746082525162,-289169.7656917989,428.29459803862403,-640080.3123111982,41571698586922.9,-41571698861150.73,640510.9595865903,-673280.7388530496
-1327.2226641228403,-1.4714064689812811,791661.3852998111,-111978882183630.42,-455.6142195169674,-13614.740395168961,19.84487385945158,-791654.0495578527,430.70903869825804,-1385476.4034414894,111978880041030.2,-111978880817755.8,1385914.860004992,-1351343.1700311159
-1294.2486430250053,-1.4873896900996142,372735.45444291976,-46381001173355.86,-441.5445925403137,-13641.553099245899,-0.1410093455781407,-372746.7701611342,406.708646975288,-910717.4897626534,46380999889103.586,-46381000246885.2,911111.487339462,-911908.2439564617
-1318.7816393187961,-1.5122942635860726,70361.26152590044,-11675837849025.283,-450.19299876201114,-13627.89734344582,2.159096027632245,-70360.40088049415,435.7639607535551,-226644.6258203766,11675837552713.262,-11675837608135.23,227083.05257924937,-226352.99285839256
-1343.905973205678,-1.534174305946224,417602.78669398243,-45315807061540.11,-460.31787051156573,-13606.418468266955,8.772509473445155,-417593.7272505276,439.4225646887838,-826302.8629702046,45315805820241.945,-45315806222908.56,826747.7459079368,-824100.2538832899
-1352.2975320314774,-1.5200103338606215,294477.90186689165,-37924245690538.71,-458.5508706304746,-13602.874619562102,8.82022222714437,-294467.1452707693,443.00978733895056,-644286.7219857918,37924244746027.04,-37924245025559.49,644735.390610348,-650460.6280354229
-1356.8222288921224,-1.5419163212252187,350266.2989826044,-51945477685232.836,-463.0892175965087,-13596.184292708815,4.735083806090415,-350257.03178204095,443.9521455320909,-765283.3326073076,51945476552878.28,-51945476888202.66,765726.3682279909,-782504.6070677119
-1367.981377893125,-1.5381045055653493,210567.3578863731,-35337201045618.42,-464.74413633702034,-13588.89412687924,8.544089361247416,-210553.50230932888,449.0139552552449,-550132.5266092978,35337200305954.18,-35337200501579.06,550585.5199346658,-529525.1690158867
-1377.0034714036374,-1.5305398042188685,332458.66140030377,-37116008807841.57,-468.3213405612137,-13584.288707341051,8.584288295466536,-332441.2839708389,453.17598509564624,-607643.457374221,37116007824339.914,-37116008141857.28,608104.5218174806,-651471.8231970496
-1383.1601698553793,-1.5190058277515284,359770.4829078752,-46588535848090.85,-469.027013440728,-13579.517194297081,7.9752932265971594,-359752.8820675111,452.47281682262513,-827704.0121161169,46588534709396.52,-46588535054221.27,828162.1440152902,-779359.2541978324
-1391.5928042276705,-1.5010618492917456,396064.9848120271,-50144829104002.74,-471.9173293341073,-13571.354060317928,9.94428962138062,-396045.23517582956,456.18777440395525,-758417.8974203139,50144827946703.87,-50144828327825.87,758880.7018412773,-761671.7256140851
-1385.7801134777965,-1.4581553652014383,297080.5374061363,-42720225502085.58,-467.53677257715725,-13571.525077424156,16.03624399526865,-297063.7423289887,450.57182049413734,-634409.5679569639,42720224570202.21,-42720224852336.79,634867.6913634257,-635248.6567285279
-1363.8391344440217,-1.4541969958268108,267270.29515705566,-40937644038900.414,-462.48059821861347,-13583.967162100387,12.027621302587761,-267263.81066822907,442.5501920474124,-628837.8230578207,40937643139758.28,-40937643392083.44,629283.1387560591,-632301.8991817749
-1342.4399017947683,-1.5057141586105605,425003.81998686393,-53350117428638.22,-456.5177563094602,-13587.05776770631,33.49385217553936,-425001.704564912,424.5489590277498,-912677.0293486284,53350116095864.25,-53350116505929.586,913112.3813163138,-908191.9923212971
-1296.8396584424238,-1.4863670219499587,471190.4568390812,-60495824505392.11,-445.4755724316992,-13632.914387892337,16.96420070107189,-471202.6561511589,412.67023658119456,-1126408.1802964492,60495822900104.1,-60495823356346.47,1126832.590516874,-1134491.9877735637
-1319.7967563305697,-1.5243555208651172,368041.2389271337,-43726679162021.39,-453.0801838972738,-13620.052187995609,6.6829162760047325,-368046.09861511283,433.95062565233616,-712698.3148274015,43726678009855.58,-43726678362959.836,713143.012072153,-784519.360903599
-1307.6698273805189,-1.7141337784638675,448756.4566616588,-58107503428517.77,-442.1663611022994,-13613.375291074626,37.82669617879026,-448763.79697452416,408.96154051609795,-1079986.214151766,58107501980148.44,-58107502413954.18,1080406.4536470494,-1000041.1727525325
-1255.9329224283795,-1.7656749861557488,432232.9921913816,-60738238140282.75,-434.7333151815225,-13653.046902774944,43.96598761540332,-432248.8692363266,392.6734583379185,-958330.7530798316,60738236693774.02,-60738237111073.766,958754.1242277029,-1014650.3757329038
-1199.7996816983814,-1.7369816634354567,612274.5104459294,-55060238155890.414,-416.0220262209822,-13690.56993099478,54.747692417851056,-612305.5518813493,352.91408255849893,-1176689.2635353005,55060236414821.91,-55060237012154.055,1177074.8422689452,-1129148.0694319329
-1155.0076748614563,-1.809787206588741,436442.62896585773,-44639366790982.71,-403.3618665484872,-13733.889839948271,6.117877051094524,-436497.3844851708,363.9412387972995,-905094.9357843737,44639365455924.51,-44639365877423.05,905459.6429741759,-898939.9704306539
-1185.6745776878993,-1.7859702064129606,605893.3873554982,-57153677137126.75,-406.6140980801623,-13706.203097704067,30.06579726802795,-605930.2903841097,376.02283436981986,-1018546.2024595302,57153675349348.11,-57153675940308.77,1018937.5192936232,-1182243.3651723352
-1151.290838825256,-1.8284980023901856,492559.4106742842,-60061881080350.47,-400.7113667268506,-13735.360086405211,6.477914234520313,-492613.0084705533,369.226584649989,-1260617.969947295,60061879496177.305,-60061879973793.81,1260979.758496875,-1091948.188239898
-1180.863604305059,-1.8692125297878635,315416.1022066312,-40406209873268.29,-408.9878388842786,-13719.852612783985,6.88278387417779,-315454.7324118807,385.2335247492848,-769842.5293511866,40406208752150.73,-40406209052635.04,770229.7400617092,-806041.2901620512
-1195.2412978804005,-1.8603884263246107,194684.37201473876,-28303607026018.4,-408.9753158518116,-13717.355108477086,11.298405122035376,-194713.38687912218,390.79938652923477,-603747.183572607,28303606258547.227,-28303606438291.715,604147.4544377282,-573151.8138333119
-1197.4981987915999,-1.814076225694205,192307.20803969758,-32673193751732.55,-407.6453698038182,-13714.10889628908,13.943019118412565,-192333.86666421473,388.9847991247691,-568043.9493600053,32673192995155.53,-32673193172524.42,568438.9910284983,-564639.3524433695
-1164.0290169900204,-1.8340029043206383,359675.65036606404,-47850145972247.33,-396.9701107773398,-13739.82755823984,23.556450222015542,-359709.86927051184,367.79332358414297,-912529.2333360007,47850144694959.94,-47850145039679.02,912903.5824766804,-917986.811590962
-1148.5986373055043,-1.8244648374977501,370533.8251878166,-49390070193357.38,-393.1292967197166,-13747.336514299514,34.635702275878714,-370564.8264243023,365.15409449172665,-923541.6205570232,49390068914099.88,-49390069269700.78,923925.6742553586,-909076.7954965588
-1116.6865693608695,-1.9125286798022691,301730.9160467716,-40220948975607.99,-388.64855570303064,-13785.178085962878,0.4662324987457396,-301775.3304528721,360.4836295331659,-825724.9559201804,40220947850981.77,-40220948137770.36,826085.0591223101,-823213.2204910391
-1148.9288696716587,-1.9209786725083182,251894.58790153245,-36530387138948.69,-392.5213034934447,-13761.75482124536,22.683469628742273,-251919.0662660971,370.13700911033857,-673799.3469988663,36530386197119.62,-36530386434075.65,674184.0086129373,-690289.252052129
-1110.9173335336557,-1.9319037226946691,333183.1476314933,-41894793847729.35,-377.5393736015713,-13789.154184428577,16.483065793690344,-333220.5427526657,356.30657205380425,-880054.2389565585,41894792623395.12,-41894792941629.73,880409.6520864841,-891505.578127693
-1081.582756131375,-1.9572864869883784,345788.31804227416,-48029952288240.04,-371.9096443560398,-13814.27580223993,27.52086661008792,-345825.7311966133,341.49370310023517,-928582.1728559806,48029951039297.734,-48029951370140.49,928935.3631948904,-903489.2350094181
-1035.045915180825,-2.0805750848712394,513110.96113430243,-53223170368955.95,-353.6097370120398,-13850.917601051031,30.126283514843408,-513157.9926350354,321.25710878521636,-1188718.4765539044,53223168652095.266,-53223169150255.61,1189051.370687551,-1204078.0490272834
