Feature_1,Feature_2,Feature_3,Feature_4,Close
29489259887570.07,2594821726635.989,-75301807214498.39,-26011238920696.023,1089.107142857143
34859358585436.484,3067347912448.5083,-89014532787513.05,-30747977546553.7,1079.40306122449
33388028612164.492,2937882537280.4062,-85257443481015.84,-29450179280417.047,1059.495918367347
35939108414252.625,3162357370540.0625,-91771710119126.17,-31700379619873.94,1058.0989795918367
26653340855138.28,2345283238401.539,-68060193842512.086,-23509793710844.383,1055.6561224489797
39023341573997.75,3433745486930.682,-99647402170717.58,-34420852241672.746,1048.357142857143
37204864012253.05,3273733901457.073,-95003859361040.75,-32816849626764.168,1057.4408163265307
44732185209570.82,3936078675009.4307,-114225124815889.03,-39456383876707.9,1061.9979591836734
55020841713010.98,4841399442720.737,-140497551294026.0,-48531576601691.97,1053.4071428571428
50556149578171.67,4448541697406.8545,-129096811109894.97,-44593458744221.695,1055.821428571429
41869146897903.234,3684153899579.4507,-106914261421711.83,-36931017878804.77,1073.291836734694
52609576368092.05,4629226891339.263,-134340305011145.72,-46404700176036.57,1079.8816326530614
48311684073121.64,4251046281798.2725,-123365494450214.31,-42613709688436.125,1089.230612244898
45106504766056.82,3969015777773.102,-115180962190345.17,-39786555338533.55,1097.2142857142858
36022619624264.945,3169705779583.4395,-91984958992382.84,-31774041523128.84,1097.430612244898
65759230193139.766,5786292329130.239,-167918383650746.4,-58003457777332.51,1115.2244897959183
48207546449811.01,4241883059591.953,-123099575447610.25,-42521854330061.72,1109.6163265306122
36650614739745.94,3224964386514.3604,-93588565408321.23,-32327969656822.363,1116.4163265306122
47410628295701.234,4171760494417.7896,-121064618278685.27,-41818926131036.76,1125.1479591836735
50413718373083.43,4436008684006.181,-128733108424434.69,-44467825839352.83,1136.7173469387756
44727054864416.47,3935627274804.1875,-114212024297974.22,-39451858669708.43,1132.3
32004502342283.477,2816143197351.976,-81724562243763.14,-28229828738574.875,1141.3163265306123
37526368550133.7,3302023712681.235,-95824832251967.25,-33100435237230.35,1149.7408163265306
33198497443499.164,2921205304760.4624,-84773468812442.03,-29283001719976.867,1152.1602040816326
31986852063658.95,2814590169241.681,-81679491999883.75,-28214260306211.918,1146.4397959183675
36061283003267.4,3173107825177.62,-92083687092821.73,-31808144802170.527,1148.5540816326532
2262130364819.4097,199049596358.22644,-5776425259180.176,-1995330310414.3323,1153.9469387755105
31214437876491.117,2746623686614.8315,-79707106609811.56,-27532945905222.76,1140.1510204081633
31819303136318.13,2799847108470.537,-81251650274493.17,-28066472303174.68,1146.3816326530614
48119948001022.14,4234175037561.5015,-122875889194474.94,-42444587212652.06,1167.595918367347
45909672346093.23,4039688200258.607,-117231877500234.25,-40494995811254.64,1175.8397959183674
39341319630524.22,3461725034064.7324,-100459370027824.27,-34701327362818.395,1180.4102040816326
38655443734333.13,3401373417235.3345,-98707962836668.97,-34096345041245.824,1184.680612244898
35074631415172.906,3086290214966.0415,-89564239402203.06,-30937860701093.207,1173.6
41679160206621.82,3667436697055.517,-106429123638224.34,-36763438751470.71,1175.134693877551
56247464554810.77,4949332292578.192,-143629773887724.53,-49613528743600.16,1158.9336734693877
41309471301607.31,3634906910649.491,-105485110161587.48,-36437351444271.3,1162.6326530612246
34911938428020.883,3071974588050.6865,-89148797835175.84,-30794356225948.797,1176.5989795918367
37438181755652.484,3294263990613.7324,-95599644040538.53,-33022649368409.484,1183.854081632653
36361384069350.52,3199514345474.717,-92850005048296.14,-32072851340434.23,1180.4408163265307
52685492852025.37,4635906789072.972,-134534160339807.6,-46471662638593.78,1180.3622448979593
48836708718517.28,4297244113934.084,-124706162102255.83,-43076811495401.5,1168.1204081632654
41103215673496.86,3616758156461.8374,-104958429649780.77,-36255422208015.62,1156.454081632653
34662165878257.49,3049996570062.699,-88510995351242.98,-30574042325437.062,1149.604081632653
32766620766429.766,2883203621636.433,-83670657297150.94,-28902061509950.832,1146.7214285714283
34407211452746.164,3027562643174.615,-87859960332570.9,-30349157753443.4,1145.2867346938776
33146898146947.863,2916665086026.686,-84641708321004.19,-29237488352354.777,1143.5530612244895
30775303314553.84,2707983405948.7456,-78585761899797.86,-27145603896466.527,1141.4683673469387
45438402032911.54,3998220097568.1543,-116028472570625.22,-40079307915163.695,1129.6408163265307
45006324092084.95,3960200588338.2183,-114925147689110.56,-39698190061989.836,1121.3448979591838
38897475300175.71,3422670200506.336,-99325998696888.11,-34309830840809.934,1111.1265306122448
36859196997404.61,3243317822518.5044,-94121187262600.1,-32511951068753.59,1127.8295918367348
32287948981600.715,2841084254940.6606,-82448353076878.1,-28479845176607.305,1137.2061224489796
30963104063958.613,2724508340424.9355,-79065317154579.19,-27311254952462.562,1134.2244897959183
31929979560335.902,2809585719693.032,-81534266173712.86,-28164095260337.62,1134.9551020408164
47778649792743.234,4204143291090.693,-122004373598095.81,-42143542128104.59,1116.3530612244897
45098656080843.695,3968325067097.9727,-115160920237390.2,-39779632169950.484,1116.045918367347
41798141253290.234,3677905856468.964,-106732945530900.03,-36868386486345.2,1095.4336734693877
45412900176958.125,3995976159535.079,-115963353157176.19,-40056813901747.68,1091.7234693877551
41881097094835.13,3685205325748.9214,-106944776207548.2,-36941558403530.69,1094.3938775510203
65274929417777.42,5743677643221.749,-166681705734192.38,-57576276342025.97,1107.5132653061223
63021363454363.234,5545381610569.03,-160927150253811.44,-55588500319555.13,1127.704081632653
36634238882648.02,3223523346074.156,-93546749061869.77,-32313525025802.156,1149.161224489796
35300074180966.164,3106127423677.435,-90139915104676.94,-31136714374523.184,1144.6255102040816
35171080654189.758,3094777025063.037,-89810525808021.66,-31022934620147.863,1128.2571428571428
34605065556591.445,3044972238738.472,-88365187264340.05,-30523676546842.45,1132.927551020408
28238739489130.207,2484785863925.78,-72108561901230.3,-24908207439644.21,1139.4193877551022
32638400798686.473,2871921232477.156,-83343243430896.27,-28788963994339.324,1132.9061224489797
32592781809523.8,2867907138926.322,-83226753729529.1,-28748725402244.734,1143.1367346938775
34278477682026.863,3016235041817.168,-87531234126774.9,-30235606986356.895,1141.64693877551
35336320484852.055,3109316830567.3228,-90232471319669.36,-31168685766838.258,1147.1173469387754
50539120852693.87,4447043324225.418,-129053328180199.1,-44578438516679.445,1158.9948979591836
31951740472483.258,2811500629998.4956,-81589833327633.25,-28183289853979.76,1164.8857142857144
40560047913858.27,3568963640203.114,-103571433150879.44,-35776316699773.87,1152.680612244898
61317788899591.734,5395480695589.34,-156577015702582.75,-54085848967888.3,1160.3336734693878
55775783465534.12,4907828148933.097,-142425320236893.84,-49197478718540.73,1169.9836734693877
57045711945337.86,5019571902649.816,-145668125297053.2,-50317629547049.22,1168.9571428571428
36756950903838.766,3234321211788.0415,-93860098285436.72,-32421764467380.613,1168.1846938775511
39868495992951.42,3508112504743.8145,-101805532265712.62,-35166327709561.03,1171.2520408163266
46730452737563.73,4111910481585.325,-119327767189040.7,-41218971881429.15,1159.8948979591837
61441807059585.23,5406393357361.025,-156893700408320.22,-54195240296742.91,1153.4673469387756
44824070182513.59,3944163856191.3687,-114459756012622.08,-39537431807148.984,1147.4857142857145
34535240665980.227,3038828106298.498,-88186887279572.89,-30462086811192.926,1128.8408163265306
41328142545550.98,3636549855421.21,-105532788463202.56,-36453820702908.086,1020.5979591836737
63777650806248.98,5611928980250.277,-162858354997191.97,-56255589777588.836,1020.6908163265306
48700554748265.234,4285263755666.5854,-124358488909581.61,-42956716095307.984,1017.7755102040816
45609526345959.305,4013277539470.8857,-116465444277604.11,-40230249271003.41,1012.054081632653
37369853691215.58,3288251628158.42,-95425165853299.31,-32962379979052.406,1010.5224489795918
45978851888468.61,4045775308901.334,-117408529817912.12,-40556015949170.94,982.1234693877552
54197362245235.09,4768939328578.631,-138394769644337.42,-47805219277067.35,969.5775510204082
45456065474454.984,3999774278502.9272,-116073577292394.78,-40094888076897.695,977.7132653061226
51481592002326.336,4529973067125.207,-131459959748202.94,-45409752348675.82,987.3255102040816
49876792902429.37,4388763357086.838,-127362051869444.31,-43994226278718.14,1002.6397959183672
49451119968570.69,4351307430037.1016,-126275082126359.98,-43618757976487.125,1008.7540816326532
65651079709284.44,5776775807591.257,-167642218561911.84,-57908062696868.01,975.9153061224488
47270388807574.664,4159420365010.758,-120706512312288.38,-41695226553257.336,958.6081632653062
56067319380275.375,4933480679988.305,-143169767532161.0,-49454629884358.664,953.0785714285714
59342317301823.63,5221654621118.577,-151532583712241.78,-52343368131875.16,940.1785714285714
61346275151906.55,5397987004401.478,-156649757094923.28,-54110975238107.445,952.2214285714284
54321664320163.164,4779876770160.615,-138712179049839.72,-47914860643574.125,960.6132653061223
43904732777009.19,3863269113784.853,-112112197640557.34,-38726522369732.68,965.6020408163264
54398944676978.02,4786676871256.792,-138909516896184.8,-47983026479951.125,942.780612244898
73220482379336.48,6442823403032.132,-186970940604612.16,-64584715281759.7,933.4816326530612
75361424536356.06,6631209340459.766,-192437908042291.7,-66473150520537.39,949.1938775510204
81651144169843.72,7184655161687.493,-208498916064848.8,-72021048578738.62,964.6979591836734
40484738873396.76,3562336891479.0044,-103379129295477.39,-35709889574084.45,971.0632653061224
50194537805380.5,4416722402032.941,-128173424364074.55,-44274495826773.82,947.4826530612244
48145880130291.31,4236456788222.323,-122942108715720.98,-42467460936520.59,962.3367346938776
65226476247873.74,5739414137075.453,-166557979511455.56,-57533537944377.06,982.295918367347
62390398763495.7,5489861751403.0,-159315961095986.38,-55031953021380.484,990.0224489795918
73303970992271.02,6450169901616.427,-187184131387441.12,-64658357325865.11,1018.504081632653
54793391479150.39,4821385252673.658,-139916750361045.61,-48330951826472.586,1031.3816326530612
50581436292560.94,4450766537428.186,-129161381973065.92,-44615762837507.46,1019.4367346938776
44303136066182.24,3898325755858.008,-113129533549841.05,-39077937672854.88,1018.9704081632652
49351945810551.4,4342581090453.457,-126021837300995.33,-43531280899307.51,1016.85
37463942847986.38,3296530792262.1626,-95665425890645.64,-33045372232146.617,1024.245918367347
35982130676502.46,3166143043800.4844,-91881569217825.03,-31738327891893.7,1033.7173469387756
78569405750064.64,6913486561413.2705,-200629594015515.7,-69302776364354.016,1061.3591836734693
76758208722469.3,6754115573374.176,-196004642131384.72,-67705195534206.37,1054.6183673469386
44999768383594.04,3959623846097.896,-114908407039629.33,-39692407682363.43,1037.8448979591838
49707175679240.92,4373838456174.4614,-126928928795852.67,-43844614177633.82,1041.5295918367349
48519804616005.72,4269359188696.3257,-123896937094344.8,-42797283972219.84,1038.995918367347
54095891452511.914,4760010682590.504,-138135660533394.61,-47715716092554.64,1038.2255102040815
36478287482381.734,3209800891288.7827,-93148522078374.1,-32175966946710.562,1036.7673469387755
40766588186778.52,3587137421671.9336,-104098840695368.11,-35958497019661.195,1034.495918367347
34456929446544.914,3031937341797.865,-87986916842586.03,-30393011780505.887,1041.3948979591837
55206638455501.91,4857747719176.861,-140971990177267.72,-48695459605188.26,1061.8244897959185
43755296436765.48,3850120072135.456,-111730607023206.0,-38594711146299.96,1064.5316326530613
37974366036324.6,3341443971277.954,-96968808500777.08,-33495595068855.52,1068.7418367346938
42448284867773.516,3735113564689.59,-108393108967246.06,-37441851294077.98,1067.041836734694
47925906044230.61,4217100928366.231,-122380397298886.16,-42273431156885.98,1079.601020408163
42005252879032.4,3696130318184.4043,-107261812273691.25,-37051071519879.24,1083.3714285714286
58989257198959.51,5190588518828.397,-150631032692532.62,-52031949268992.09,1092.8765306122448
40607871973252.914,3573171829061.6665,-103693553615303.44,-35818500429263.54,1097.3336734693878
47472833568391.98,4177234096293.176,-121223461855297.38,-41873794939364.73,1099.404081632653
59028713281807.64,5194060286986.901,-150731784945753.5,-52066751704036.17,1094.411224489796
59429314596606.57,5229309853304.357,-151754734436883.22,-52420105114548.195,1112.1632653061224
52318133909336.72,4603582281575.536,-133596096876889.03,-46147631072159.61,1113.5816326530612
40792542876586.86,3589421301554.687,-104165117487513.89,-35981390776693.38,1117.5102040816328
46788969307485.53,4117059462066.5654,-119477191453895.14,-41270586943496.086,1117.9479591836734
46439995763141.65,4086352549591.144,-118586075916056.84,-40962772008615.28,1112.4204081632652
41538325197163.87,3655044258587.0503,-106069496991011.9,-36639214029059.37,1110.178571428571
37842798283099.51,3329867072713.1973,-96632845846420.67,-33379544695554.805,1104.9091836734694
53018074357495.445,4665171563300.037,-135383418375481.6,-46765019286228.45,1123.4938775510204
46974872420389.32,4133417452435.6055,-119951901395928.67,-41434564257948.984,1128.389795918367
63692276432496.49,5604416804110.38,-162640348820201.53,-56180284775624.27,1133.851020408163
46230393888321.805,4067909244402.642,-118050850524640.88,-40777890986763.75,1138.678571428571
5417576889007.123,476703947535.63214,-13833963036323.45,-4778617308200.401,1141.1214285714286
45153243562518.67,3973128385198.153,-115300310897750.84,-39827781558726.47,1132.8520408163265
36825893476985.34,3240387483664.0093,-94036145829808.38,-32482575657234.37,1128.9632653061224
43099632706997.73,3792427028663.357,-110056347566843.97,-38016377945179.97,1131.1244897959184
44007747316778.54,3872333992922.421,-112375248339127.7,-38817387813580.555,1129.057142857143
42317692352847.63,3723622376896.282,-108059636637726.36,-37326660986883.9,1120.4785714285713
39301010357696.07,3458178183712.984,-100356439070699.0,-34665772364561.7,1115.7510204081634
