Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Close
29658239702871.07,2609690629161.569,-75733302823019.94,-26160288935007.355,38782474056591.74,57114610884966.695,10088727450319.34,2327653795615.255,-21885111933571.074,-62122705902687.46,18311722817091.047,-2979666871144.5903,2252.6744897959184
31021239537879.332,2729623787196.557,-79213768283720.12,-27362533812610.996,40564794949440.04,59739419531667.94,10552373764816.352,2434625501402.569,-22890883251832.766,-64977670813038.195,19153272415498.566,-3116602932088.31,2248.866326530612
33925885062137.223,2985209716710.068,-86630877267326.47,-29924599889347.113,44363042970308.52,65333065662156.24,11540435675414.795,2662589366849.1147,-25034250022547.676,-71061796113760.86,20946671274979.246,-3408423447973.4077,2254.4020408163265
7586147139820.33,667520970154.2823,-19371479332610.88,-6691422100831.885,9919993804787.08,14609088246751.275,2580550008143.14,595380042643.4529,-5597893900422.771,-15890086245372.438,4683872849384.878,-762155529909.8018,2262.785714285714
41433663455602.19,3645834818420.446,-105802239486956.1,-36546896153869.74,54180558070250.516,79791234660570.03,14094327296494.162,3251818868532.524,-30574314950804.91,-86787729656308.42,25582157491411.59,-4162705414636.8633,2273.042857142857
33900384270500.094,2982965832856.1978,-86565759849921.16,-29902106653832.504,44329696887806.36,65283957097210.016,11531761150789.248,2660587978362.139,-25015432678496.594,-71008381419889.44,20930926451446.473,-3405861546754.7324,2283.068367346939
43404574452005.016,3819259425234.3296,-110835026619761.52,-38285354121421.19,56757811724558.555,83586733697754.69,14764764408232.191,3406500980233.799,-32028669953576.902,-90916037061511.36,26799046180005.8,-4360716364918.1616,2278.076530612245
37471945694694.375,3297235050491.443,-95685860980837.45,-33052431240317.67,49000034503754.73,72161922410417.38,12746685257653.57,2940893162131.438,-27650923556137.05,-78489441202530.9,23136095772215.293,-3764684756364.8374,2271.509183673469
37187123454124.95,3272172840353.8745,-94958558472862.11,-32801201377840.19,48627587529304.73,71613423831474.95,12649798409775.957,2918539715626.093,-27440750758933.152,-77892847286907.55,22960240013108.773,-3736069163326.485,2273.0704081632653
58523544161989.914,5149608961307.381,-149441819074311.88,-51621162492359.91,76528068622148.53,112702219730032.88,19907725174798.652,4593076161641.688,-43185109569038.67,-122584513980749.7,36133868886960.96,-5879669566998.203,2288.3244897959185
48376585987465.875,4256757140524.61,-123531223414757.31,-42670956878290.88,63259441990262.79,93161627632480.12,16456074118039.195,3796717008714.604,-35697566939197.19,-101330505659255.12,29868887663488.05,-4860238301670.896,2303.972448979592
39719272108684.67,3494982005206.5767,-101424484205765.48,-35034703628531.145,51938741544901.59,76489730889512.39,13511149527768.12,3117269088150.9326,-29309248350647.58,-83196733534653.27,24523650213562.902,-3990466171031.7065,2293.5183673469387
53453050554811.2,4703446088407.278,-136494144683003.16,-47148693642698.78,69897660469082.805,102937673154506.17,18182915266805.77,4195130717862.032,-39443540577380.414,-111963764089748.47,33003220533968.887,-5370254593379.248,2291.833673469388
46441680795953.85,4086500874152.7944,-118590378549588.8,-40964258345605.65,60729271599824.02,89435467310832.75,15797884996589.357,3644860691226.1187,-34269780829522.715,-97277617163134.06,28674229546590.098,-4665844872441.467,2293.251020408163
43657350751572.57,3841501790186.6,-111480498757407.27,-38508317506430.99,57088353774656.42,84073519494139.22,14850750301702.744,3426339407397.342,-32215195831500.555,-91445506822453.39,26955116142857.23,-4386112298894.4033,2281.091836734694
45319059167419.984,3987718972108.443,-115723726970950.62,-39974040812029.95,59261279753057.33,87273569108049.72,15416007196299.523,3556754579117.211,-33441387330891.633,-94926152614726.81,27981095839576.12,-4553058501939.927,2294.2908163265306
74222638116702.19,6531005447254.943,-189529978006182.0,-65468675076072.77,97056925043973.16,142934885178179.12,25248024578812.438,5825180535788.535,-54769627247229.6,-155468131982393.1,45826872241547.664,-7456907317005.43,2295.161224489796
45585326622304.45,4011148409598.8315,-116403649648359.73,-40208904145950.19,59609463351665.016,87786335847445.14,15506582337694.898,3577651888349.313,-33637868663315.047,-95483881416993.72,28145495766049.066,-4579809609239.807,2296.851020408163
53568505331648.02,4713604960450.327,-136788962146597.72,-47250531002456.7,70048633628437.45,103160010908289.34,18222188996769.12,4204191974568.361,-39528736192586.414,-112205597194057.81,33074505747754.285,-5381853556847.214,2340.333673469388
47883203922101.17,4213343509787.989,-122271355864270.27,-42235765417294.87,62614273298423.41,92211492914626.47,16288242287269.793,3757995088873.0186,-35333495195803.57,-100297058538813.66,29564261233477.176,-4810669996582.308,2378.091836734694
35861118764196.195,3155494930567.4595,-91572561230146.39,-31631588305283.223,46893643037596.76,69059858823842.99,12198736581630.176,2814471496101.2915,-26462278573499.992,-75115372899668.9,22141532227066.004,-3602849856612.6934,2361.8816326530614
42039563498693.48,3699149221285.365,-107349425458177.61,-37081335157859.555,54972860663784.734,80958051930394.62,14300433954720.719,3299371463495.863,-31021414718926.4,-88056859198128.11,25956255100827.0,-4223578171367.715,2347.365306122449
45943832677814.53,4042694150602.0522,-117319106711666.33,-40525127370552.234,60078262403901.69,88476731967121.16,15628533952193.418,3605788333749.6216,-33902413792688.484,-96234814921351.1,28366846089410.223,-4615827647232.261,2376.7255102040817
36587100493756.414,3219375704017.765,-93426379642414.4,-32271946525543.434,47842970479997.34,70457924394073.6,12445690960515.402,2871448302654.649,-26997987473625.688,-76636028130478.89,22589770691131.8,-3675787172719.2686,2392.8204081632653
46209938684877.91,4066109353000.4907,-117998617620487.11,-40759848348062.06,60426234681296.97,88989188167279.94,15719054232015.861,3626673097521.85,-34098776284919.59,-96792205626720.62,28531146702247.684,-4642562250113.112,2377.2663265306123
38902597083651.44,3423121019593.076,-99339077241565.98,-34314348787178.656,50870819655618.56,74917011856216.39,13233344373238.707,3053174389533.9517,-28706615750720.7,-81486110468517.38,24019415220000.96,-3908417431991.013,2352.8387755102044
50257297616251.26,4422244930298.481,-128333683018496.75,-44329853770541.336,65718746774560.625,96783424226742.28,17095828455642.928,3944320019701.9126,-37085362812000.72,-105269879404177.6,31030085004616.562,-5049187391706.99,2297.408163265306
58371687980109.55,5136247007884.112,-149054050125472.9,-51487217022524.305,76329495116984.11,112409782139633.06,19856068983276.176,4581158182030.169,-43073053352774.66,-122266434048841.55,36040108961869.016,-5864413093017.948,2281.284693877551
40551130286956.59,3568178886170.607,-103548661665444.03,-35768450724483.51,53026517167253.95,78091688872097.33,13794119465390.97,3182555466854.809,-29923084948208.86,-84939158994995.69,25037260029901.45,-4074040158647.043,2318.5520408163266
44072591489999.23,3878039631357.355,-112540830175535.47,-38874583902538.914,57631341318978.44,84873173168719.84,14992001152102.191,3458928659498.684,-32521606416413.477,-92315277838258.03,27211496313092.992,-4427829898047.69,2336.8928571428573
41805697890303.7,3678570935537.9214,-106752242155127.28,-36875052245294.38,54667047360063.06,80507683484120.98,14220880849827.63,3281017144252.94,-30848843011811.223,-87567000120794.16,25811860796030.152,-4200082392190.6167,2333.2091836734694
68109038517784.33,5993057209480.748,-173918697919493.2,-60076125779692.39,89062502512767.95,131161568281873.45,23168385382043.566,5345369728367.944,-50258340624961.92,-142662471842666.3,42052185838227.22,-6842694190761.133,2344.10306122449
52346869729855.69,4606110819760.33,-133669475177741.86,-46172977778877.57,68451167344842.66,100807435875643.52,17806630046168.383,4108314904604.451,-38627278895881.47,-109646736738835.56,32320237754149.094,-5259119973316.281,2330.3551020408163
41218438928698.625,3626896831653.4307,-105252656540838.22,-36357055789417.734,53899120769175.945,79376764300506.3,14021115249838.455,3234927511663.342,-30415498560951.824,-86336916400482.78,25449272526611.188,-4141082598750.383,2315.9744897959185
43369801205890.71,3816199790547.419,-110746231780054.3,-38254682328408.5,56712341082350.25,83519768793942.6,14752935749872.164,3403771810271.0645,-32003010119423.1,-90843200544345.83,26777575906670.734,-4357223151455.8486,2321.011224489796
44507825646586.19,3916336875827.342,-113652214955947.08,-39258485796104.09,58200473788045.94,85711329032209.61,15140053046647.697,3493086859588.78,-32842769823743.727,-93226927674483.48,27480220187372.63,-4471556684018.348,2323.558163265306
43415306773064.85,3820203892069.0366,-110862431690380.64,-38294820802380.016,56771846233953.195,83607401426934.16,14768415173773.732,3407343182835.172,-32036589107108.094,-90938517352760.38,26805672113239.652,-4361794950239.806,2361.648979591837
36757557002973.52,3234374398152.848,-93861646005109.39,-32422298826531.223,48065866743269.38,70786182400578.4,12503674459173.887,2884826224327.6846,-27123769300223.2,-76993069175966.34,22695015120283.777,-3692912116646.734,2333.912244897959
35607902818396.54,3133213923224.36,-90925965736702.02,-31408237112173.066,46562526248666.24,68572225927670.766,12112601089068.479,2794598447739.964,-26275427947444.383,-74584981936527.95,21985190466793.438,-3577410123928.509,2356.5183673469387
63046262888212.72,5547572374339.049,-160990731923068.0,-55610462753506.25,82442182783505.81,121411884196900.94,21446200683564.008,4948030585071.77,-46522469075862.945,-132057885448469.83,38926306209883.95,-6334052283785.946,2371.7571428571428
40394348110065.14,3554383441359.7744,-103148313178809.73,-35630159981947.47,52821502198827.69,77789764312555.94,13740787498837.021,3170250704852.5103,-29807393483246.848,-84610760603261.42,24940458349045.188,-4058289070145.98,2392.051020408164
33442713356394.19,2942694460627.8374,-85397082266745.03,-29498414499696.957,43731225511942.12,64402593689425.97,11376077079560.855,2624668857761.7954,-24677712803026.996,-70049735547407.46,20648349288534.52,-3359880778141.2593,2380.8979591836733
32903706448147.043,2895266106033.382,-84020710211978.2,-29022979091601.91,43026395380424.47,63364596479982.68,11192725195924.703,2582366216502.2495,-24279974207921.48,-68920721625727.05,20315553211745.69,-3305728488071.9243,2399.123469387755
40292659626797.72,3545435651124.7153,-102888648300255.28,-35540464821625.06,52688529676613.91,77593936852902.38,13706196521093.754,3162269934966.85,-29732356546511.582,-84397762046853.62,24877673392997.996,-4048072732675.856,2408.078571428571
43111100627736.91,3793436029253.2754,-110085631189096.42,-38026493112590.08,56374051800007.01,83021573783998.77,14664934546546.568,3383468394147.1587,-31812112652948.004,-90301321042983.45,26617848279421.57,-4331232053313.075,2425.461224489796
41318893261952.55,3635736025442.04,-105509170005138.84,-36445662337543.0,54030479525880.016,79570215066630.08,14055286397619.516,3242811399524.6416,-30489624770695.59,-86547329997501.53,25511295409526.805,-4151174953173.1562,2422.5938775510203
41036980229825.1,3610929865370.3804,-104789295599849.98,-36196998573477.78,53661837021700.25,79027318497019.92,13959389114963.463,3220686134928.851,-30281598338422.21,-85956829582469.5,25337235436803.074,-4122852033399.0083,2436.0989795918367
42881888677233.03,3773267264948.212,-109500330741290.39,-37824314988745.55,56074324018011.24,82580166874282.58,14586964420571.209,3365479209600.3047,-31642974676777.184,-89821209525610.28,26476326951340.63,-4308204067422.364,2449.7244897959185
42878192897614.09,3772942058722.308,-109490893603679.66,-37821055114238.19,56069491201071.01,82573049810076.52,14585707258442.346,3365189191005.854,-31640247606341.562,-89813468321168.47,26474045183628.17,-4307832681774.8433,2435.1479591836733
46792834234449.766,4117399477940.2896,-119487060685465.36,-41273995890029.48,61188455396972.15,90111704137895.06,15917335496500.402,3672420216715.5874,-34528900820412.453,-98013149376315.64,28891040811426.492,-4701123781707.677,2429.918367346939
63447597417870.016,5582886911254.025,-162015552729539.78,-55964463517576.73,82966987278983.69,122184757561486.23,21582721091964.445,4979528128511.339,-46818617152117.51,-132898528959235.83,39174098941702.37,-6374373746148.472,2429.967346938776
34044316909663.387,2995630729517.735,-86933296959889.7,-30029063573032.844,44517909653206.695,65561136817227.81,11580722173631.725,2671884241678.1934,-25121642208164.887,-71309865508360.1,21019794215423.23,-3420321779156.631,2451.2551020408164
36853944910572.95,3242855696230.9443,-94107775383306.4,-32507318372667.71,48191907696103.32,70971801964483.8,12536462315409.633,2892390979004.2637,-27194894944176.164,-77194964666559.25,22754527522121.273,-3702595872151.214,2440.4714285714285
42226425889373.84,3715591609446.5864,-107826585252674.06,-37246158644140.914,55217210426523.36,81317904071395.55,14363998230069.408,3314036966060.077,-31159302536629.598,-88448264912424.95,26071628696131.01,-4242351404411.773,2435.197959183673
46391916553977.83,4082122029720.3496,-118463303692326.84,-40920363397440.7,60664197626662.63,89339633271317.05,15780956878739.494,3640955034670.472,-34233059211334.71,-97173379935511.64,28643503805590.8,-4660845324443.5,2421.6479591836733
50824589567122.87,4472162117199.694,-129782282041543.34,-44830238152799.555,66460563738870.16,97875891627841.48,17288801928198.682,3988842523423.645,-37503973256041.28,-106458139918821.4,31380344939414.15,-5106181294782.743,2379.0214285714287
48280888450395.49,4248336474054.81,-123286856546490.5,-42586546027206.53,63134303361370.984,92977337239398.69,16423521053284.734,3789206444449.743,-35626950840203.8,-101130055679260.44,29809801778596.28,-4850623811256.23,2347.866326530612
42300875986794.18,3722142691775.7993,-108016695266702.38,-37311827966837.84,55314564982828.44,81461276512784.69,14389323585950.67,3319879870136.516,-31214239637221.97,-88604209127266.66,26117595620223.137,-4249831593854.9204,2349.3571428571427
43272252668096.2,3807616132059.0127,-110497138773402.34,-38168638637519.77,56584781579332.92,83331914049148.7,14719753049194.012,3396116095479.704,-31931028532934.168,-90638873393448.69,26717347658817.066,-4347422279786.378,2326.7785714285715
80436431254139.86,7077770116328.715,-205397105161506.1,-70949601227158.72,105182365839847.78,154901150521566.75,27361746254647.54,6312854693115.558,-59354847213691.945,-168483659432527.66,49663419995353.21,-8081187121832.131,2334.697959183673
45427080390823.26,3997223958435.6724,-115999563067283.5,-40069321785242.86,59402533228339.44,87481592071455.8,15452752362071.182,3565232401124.335,-33521097386010.934,-95152416089525.81,28047790876862.184,-4563910894334.277,2371.318367346939
