Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Close
45916143821800.875,4040257861573.7427,-117248402524421.39,-40500704404130.2,60042055715675.62,88423410087334.64,15619115163964.148,1200.0785714285714
37005381664581.234,3256181110024.69,-94494474435697.28,-32640894715105.89,48389934078690.05,71263432843770.27,12587976004838.549,1201.341836734694
38878055387255.484,3420961522046.724,-99276408681993.34,-34292701444203.91,50838727883291.766,74869750037513.55,13224996047047.994,1207.3326530612246
42956027447666.15,3779790847791.154,-109689646925220.73,-37889709659309.42,56171271190036.695,82722940447376.38,14612183930159.709,1210.3142857142857
35135577576389.54,3091653134457.701,-89719867319693.83,-30991618971073.36,45944892513630.8,67662641435220.16,11951932053908.12,1206.071428571429
50545495057057.26,4447604041727.399,-129069604729021.27,-44584060615520.55,66095607167140.65,97338422829031.53,17193863418316.373,1205.4408163265307
2029158774929.6665,178549933778.9679,-5181524679805.541,-1789835854640.2683,2653421061919.912,3907670128124.3896,690251021676.8453,1207.8051020408163
37039085103423.31,3259146681305.799,-94580537245631.02,-32670622986056.508,48434006012276.89,71328337461793.58,12599440756159.184,1218.9663265306122
34583665093336.95,3043089081255.052,-88310540508625.22,-30504799928947.33,45223186032534.65,66599791197924.86,11764190125441.133,1222.6867346938775
37475469489540.22,3297544993520.79,-95694859334407.72,-33055539239388.61,49004642007986.555,72168708438883.17,12747883918672.64,1221.9734693877551
69479737779721.29,6113667724604.349,-177418823813069.44,-61285161664414.78,90854891199541.8,133801203788496.55,23634650692204.227,1235.5836734693878
35534776096267.56,3126779436634.536,-90739234164006.22,-31343735236509.234,46466902785127.21,68431401501138.06,12087725860309.146,1250.0091836734694
39462140336340.0,3472356285660.237,-100767889542575.72,-34807898195538.29,51602503743574.266,75994556972376.3,13423681976718.176,1259.5255102040817
35967547008021.3,3164859825664.673,-91844329149785.56,-31725464264795.797,47032813723528.44,69264813851115.03,12234939855628.35,1257.319387755102
41028856933174.7,3610214984879.5386,-104768552464469.95,-36189833180255.766,53651214358814.6,79011674887204.08,13956625816846.123,1262.823469387755
36830120192648.06,3240759380145.331,-94046938425204.98,-32486303739973.457,48160753765883.44,70925921484626.19,12528357975257.957,1263.458163265306
34188513362886.137,3008318827875.663,-87301507459326.1,-30156253132880.168,44706467389199.56,65838824379046.16,11629772910205.133,1254.4989795918366
35422341702951.57,3116886070810.921,-90452128937890.36,-31244561481995.3,46319878312334.11,68214879801785.805,12049479463000.598,1255.1673469387756
45959865002205.22,4044104831203.0757,-117360045576252.94,-40539268699461.51,60099227015445.61,88507606133458.5,15633987561097.45,1266.465306122449
46710778693302.42,4110179258967.2646,-119277529273248.38,-41201618177870.5,61081155991990.66,89953685036469.78,15889422982393.66,1267.5755102040816
39875576966053.54,3508735593222.855,-101823613561948.81,-35172573527289.82,52143132995570.86,76790736082692.19,13564319105157.904,1265.0948979591838
36219336145850.2,3187015296915.647,-92487281004078.44,-31947556900267.23,47362064847603.29,69749698877150.484,12320589967054.55,1259.05
32067703473217.965,2821704439241.2085,-81885948746502.84,-28285575919296.81,41933199563712.29,61754656502546.35,10908345325456.135,1249.5938775510203
35668488870263.445,3138545114486.091,-91080674104046.36,-31461677670847.32,46641751750328.51,68688899987780.234,12133210409395.777,1256.561224489796
30954729070369.566,2723771504206.1523,-79043931151017.53,-27303867865548.645,40477823205678.35,59611336208175.89,10529749150598.055,1265.2714285714287
30754596990317.55,2706161423289.707,-78532888259637.5,-27127339823960.652,40216121220034.14,59225930792343.17,10461671073990.77,1268.677551020408
47861083224427.22,4211396954120.3833,-122214869714643.66,-42216253439721.25,62585346921624.8,92168893551363.2,16280717526463.469,1276.7908163265306
40748323006882.75,3585530316837.994,-104052199825862.34,-35942386172318.18,53284375637350.46,78471434403896.25,13861197723933.773,1267.1969387755105
37029314718332.12,3258286980116.744,-94555588364343.89,-32662005007298.016,48421229777512.336,71309522194557.81,12596117233507.27,1264.5010204081634
29089829803159.844,2559675058736.197,-74281849305036.03,-25658918449225.812,38039195237578.96,56019990694716.84,9895373691941.953,1257.9520408163266
36623558337714.14,3222583577872.1636,-93519475666350.36,-32304104191635.53,47890643999951.26,70528133111596.97,12458092631126.799,1258.8663265306122
26160979594192.438,2301959381565.8228,-66802932817796.664,-23075502543200.266,34209296383755.07,50379732175616.89,8899078167061.602,1260.1448979591837
25491764927614.57,2243073829088.0415,-65094070909229.24,-22485216456125.72,33334200748944.855,49090986321505.58,8671434046416.825,1263.4448979591837
22152922792756.316,1949282093219.0598,-56568226156240.52,-19540163815288.637,28968177625949.703,42661182145678.15,7535673146263.521,1262.6867346938775
37098851712497.375,3264405727936.739,-94733153269930.27,-32723340704510.566,48512159754480.37,71443433565081.48,12619771342538.309,1255.7714285714287
31644627011539.492,2784477053867.6934,-80805608770621.89,-27912397888313.883,41379965392542.44,60939913248806.1,10764429041441.037,1257.1051020408163
42838772017062.336,3769473297422.532,-109390230851378.42,-37786283515631.22,56017942558730.65,82497134526831.05,14572297583970.672,1283.9234693877552
46448161353895.26,4087071074024.111,-118606927044923.52,-40969974537077.14,60737745748742.4,89447947397168.52,15800089471471.994,1308.895918367347
53151783078400.945,4676936629845.1,-135724848273283.0,-46882957741592.16,69503708212445.375,102357504623044.44,18080434246466.117,1325.5285714285717
47664690180687.266,4194115981847.1523,-121713373782422.02,-42043023536137.516,62328534576477.695,91790688177294.75,16213911313245.197,1321.719387755102
45857737469651.76,4035118342399.157,-117099259902887.73,-40449186234085.77,59965679996082.586,88310933420335.17,15599247274368.727,1314.2030612244898
113274695917272.0,9967277933636.94,-289250708069806.06,-99914857062478.16,148123186805542.75,218139722288089.4,38532210430941.95,1325.139795918367
77518241650896.08,6820992471395.672,-197945411490939.88,-68375588673026.38,101366407218171.53,149281422174177.16,26369077163288.945,1328.7877551020408
56983119007117.086,5014063885774.456,-145508292126517.06,-50262418371114.87,74513738760982.72,109735732756224.11,19383724790342.39,1336.1326530612246
48089974331466.39,4231537546523.996,-122799350489790.7,-42418148650627.2,62884655315213.18,92609682412242.69,16358578513516.318,1347.141836734694
50271746319923.76,4423516201255.507,-128370579004217.61,-44342598274244.45,65737640318695.195,96811249332339.86,17100743437271.904,1358.3275510204082
58471682330799.52,5145045865692.896,-149309388038969.84,-51575417905588.48,76460253051936.84,112602346436047.22,19890083574655.875,1379.2214285714288
63306778785059.51,5570496122590.74,-161655967850184.6,-55840253625028.984,82782846789932.03,121913575138084.28,21534819438050.12,1379.1826530612243
38860837692714.77,3419446507756.662,-99232443371792.92,-34277514565997.32,50816213169163.01,74836593402047.36,13219139244259.336,1375.4857142857145
45204694042414.38,3977655733408.917,-115431691577742.28,-39873164068406.58,59111730749014.23,87053329269730.95,15377104021747.426,1381.311224489796
66505290019735.62,5851939872557.773,-169823472615620.06,-58661526220636.766,86965366997549.73,128073135580350.45,22622844472897.055,1369.6
73395439242477.97,6458218020263.796,-187417698101453.3,-64739036826903.664,95975240243271.34,141341899486045.56,24966639474263.113,1371.1704081632654
38092449933733.875,3351834448822.2964,-97270339361196.28,-33599751898639.082,49811434066270.01,73356863850218.44,12957759757515.164,1387.4112244897958
50641443485830.11,4456046633129.257,-129314612737203.53,-44668692609108.82,66221073241786.836,97523196665870.94,17226501863029.951,1406.7683673469387
42423831487315.91,3732961699534.9277,-108330666259647.33,-37420281652943.65,55475346923351.02,81698059046258.3,14431148844868.338,1412.0653061224489
59841217070548.984,5265554011640.246,-152806540878641.78,-52783426937667.516,78251119151021.95,115239739913517.52,20355952863299.98,1428.101020408163
64617160504441.836,5685799344907.357,-165002070609802.47,-56996086262773.21,84496362007860.92,124437053611099.22,21980566810877.867,1444.758163265306
55343326112768.445,4869775188190.7705,-141321026591555.8,-48816026096578.0,72369470736893.14,106577887699983.16,18825922901676.445,1467.3591836734695
48878325369416.555,4300906236605.8623,-124812432204990.92,-43113520225094.52,63915539399392.0,94127856968285.22,16626748894101.229,1459.5795918367348
54373547367923.24,4784442468486.323,-138844663995587.77,-47960625164905.375,71101344136941.31,104710327809981.0,18496037058517.652,1461.2183673469387
43133815894587.45,3795434928680.8823,-110143635339631.03,-38046529543629.086,56403755829414.71,83065317967207.44,14672661537612.174,1464.8081632653063
50687147140002.42,4460068494879.585,-129431318095533.56,-44709006335541.47,66280838564266.38,97611210731144.92,17242048706290.043,1447.230612244898
40936653498735.64,3602101959983.06,-104533108120343.17,-36108504716412.13,53530645374981.71,78834113597932.45,13925261398759.377,1444.8234693877553
42978008414341.46,3781725071655.5166,-109745775725103.19,-37909098245618.94,56200014734034.44,82765270327301.27,14619661106743.256,1456.4234693877552
47412866112881.73,4171957492728.8403,-121070332713303.38,-41820900191811.99,61999237954573.71,91305735916638.25,16128249333400.29,1452.561224489796
42948188947690.695,3779101204242.523,-109669630612178.56,-37882795758034.98,56161021419831.66,82707845185337.3,14609517537373.055,1449.6520408163265
36367479440830.13,3200050765522.167,-92865569762457.36,-32078227946258.504,47555783862423.87,70034987101237.58,12370983305181.174,1445.465306122449
35627837064997.375,3134968012571.2188,-90976868823211.98,-31425820379108.562,46588593346571.555,68610614702450.34,12119382073062.889,1443.980612244898
37197828135455.984,3273114887892.7876,-94985892801821.52,-32810643688331.25,48641585919689.13,71634038244859.86,12653439769011.916,1455.9204081632654
33612174072946.98,2957605625353.0225,-85829805888020.03,-29647888596633.78,43952820116393.44,64728934064040.21,11433721839710.871,1459.0397959183672
50267902338158.58,4423178082926.317,-128360762651876.5,-44339207769704.56,65732614186997.33,96803846396936.86,17099435811016.197,1456.0704081632653
36247702230453.63,3189511306052.0913,-92559714612037.95,-31972577453938.594,47399157683152.01,69804325041677.4,12330239144750.814,1463.7530612244898
40542710979660.5,3567438061244.78,-103527162629863.62,-35761024364545.81,53015507881074.75,78075475203717.16,13791255464760.295,1480.6397959183676
36717292062742.08,3230831485046.5557,-93758827272807.52,-32386782844816.89,48013214749856.984,70708641318130.02,12489977641897.57,1485.254081632653
39663051818969.17,3490034985808.9453,-101280924680880.75,-34985114077049.01,51865224991360.164,76381464745716.3,13492025361353.742,1502.10306122449
38893042393506.46,3422280312549.458,-99314679142734.4,-34305921056016.35,50858325668469.3,74898611905986.77,13230094198241.133,1512.188775510204
30827782235505.95,2712601180492.9907,-78719768684937.05,-27191893451933.42,40311821675728.46,59366867588627.07,10486566183651.69,1513.3663265306122
45050916067442.1,3964124552190.472,-115039014327926.36,-39737523058047.336,58910643838239.99,86757189994783.22,15324793970858.691,1514.458163265306
47265537461779.28,4158993724712.6426,-120694123857629.23,-41690947693506.87,61806584279285.61,91022016291199.3,16078133084733.625,1486.8
43071609853523.445,3789961220243.3477,-109984790191355.97,-37991660093108.22,56322412103184.14,82945524142150.22,14651501144368.77,1476.5285714285712
55752981404354.62,4905821751268.752,-142367094954417.8,-49177366085635.35,72905155212971.88,107366784975785.23,18965273772140.293,1468.015306122449
45620794644335.47,4014269376142.2275,-116494218271123.03,-40240189093680.73,59655843192044.11,87854638633956.08,15518647358030.93,1459.465306122449
34351066618887.87,3022622342424.3203,-87716592670124.5,-30299634758332.91,44919029889684.945,66151862829835.01,11685068046294.744,1456.7489795918366
31266029796777.664,2751163507502.3745,-79838848393340.45,-27578453237136.875,40884894340876.5,60210826572131.84,10635643134671.07,1471.3551020408163
41334005605004.88,3637065881875.13,-105547759767108.1,-36458992433440.805,54050241495883.234,79599317749182.17,14060427103464.81,1483.154081632653
35250709814275.25,3101783883568.9272,-90013861329092.33,-31093172344301.277,46095444717417.33,67884358385758.87,11991096155050.242,1494.554081632653
36799946806139.88,3238104537857.6963,-93969889898840.39,-32459689415395.03,48121298238002.51,70867815111424.84,12518094074440.729,1494.2948979591836
31075252436548.477,2734376667246.4526,-79351691938407.0,-27410176614669.51,40635425338659.38,59843435379717.01,10570747144968.807,1496.7469387755102
35840805778217.85,3153707662205.9834,-91520691138483.78,-31613671237194.4,46867081291108.41,69020740831481.48,12191826791763.486,1504.6795918367347
38084511499240.04,3351136070287.4683,-97250068344065.47,-33592749978211.89,49801053947681.234,73341576434790.61,12955059392143.305,1504.8602040816324
31949347256264.566,2811290080132.536,-81583722205268.8,-28181178951803.707,41778431725956.61,61526731028124.984,10868084561917.322,1506.5877551020408
38394539063748.33,3378415983639.744,-98041734090406.98,-33866212185869.008,50206459979044.63,73938614680819.83,13060520249746.316,1508.6234693877552
31072406419609.89,2734126198214.091,-79344424426561.1,-27407666177957.906,40631703597619.49,59837954541633.14,10569779012198.193,1473.8081632653063
53588653557147.64,4715377978396.0205,-136840411333533.52,-47268303122399.586,70074980988130.72,103198811567420.34,18229042745301.0,1478.6091836734695
61711371243470.875,5430112874626.468,-157582040989595.4,-54433011437645.7,80696618913957.9,118841204831631.42,20992115807003.363,1472.2214285714288
51392857007539.59,4522165259598.542,-131233371795427.25,-45331483168749.01,67203656745627.914,98970237521188.62,17482107239685.47,1462.8316326530612
