Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Close
29176003756248.46,2567257764078.656,-74501897307761.38,-25734929002211.637,38151880498765.27,56185940945083.22,9924687160579.064,2289806670356.479,-21529265067297.176,719.4808510638297
37794230622452.91,3325593553487.2964,-96508826134768.92,-33336705194621.633,49421468907695.516,72782565299551.84,12856315653351.95,2966186897752.3203,-27888740866994.547,714.4478723404256
25316853674485.297,2227682999470.873,-64647429575882.375,-22330934583656.445,33105478685786.266,48754149706461.836,8611935193899.289,1986930904043.9556,-18681559897373.824,695.6042553191489
35120645354494.207,3090339221764.206,-89681737528870.52,-30978447917444.79,45925366385346.81,67633885705925.414,11946852641660.129,2756357189347.635,-25915875590550.293,675.4255319148937
40004171463087.92,3520050968483.5083,-102151984155051.84,-35286001514201.484,52311289231662.5,77038378303842.34,13608062640896.398,3139628669723.057,-29519478300129.457,690.1787234042553
27041701984711.31,2379456098398.5947,-69051886673083.36,-23852350993694.89,35360969696556.89,52075790934327.28,9198670079672.145,2122301261037.8477,-19954342407827.29,670.6042553191489
34687668182966.62,3052240673574.7246,-88576115854928.4,-30596536944433.266,45359185672684.29,66800076156509.23,11799568486649.023,2722376021771.8535,-25596377335393.117,651.8478723404255
27124652752087.26,2386755029349.2305,-69263704218816.95,-23925518233108.844,35469439659504.86,52235534023679.57,9226887095657.248,2128811475980.444,-20015552749951.965,612.2106382978724
35868873260270.63,3156177327915.44,-91592362071721.38,-31638428264443.43,46903783333626.67,69074791821764.02,12201374378028.604,2815079993283.098,-26468000434529.348,602.6414893617022
37604335053129.445,3308884152347.5854,-96023922444893.56,-33169206258599.74,49173152406084.484,72416872878759.88,12791719685088.99,2951283606624.019,-27748615550535.664,582.0404255319149
47544296782068.305,4183522102380.7173,-121405945527600.14,-41936829246189.61,62171101733608.97,91558839674777.77,16172957563707.611,3731396992817.1035,-35083412926150.6,546.536170212766
34033493272723.723,2994678336139.011,-86905658526679.69,-30019516519779.105,44503756103781.27,65540293191758.055,11577040358550.219,2671034803135.2344,-25113655411497.3,576.6617021276595
31821442585739.37,2800035437241.234,-81257113340577.7,-28068359532492.48,41611177487370.39,61280417485559.516,10824575729419.852,2497427408683.815,-23481360881789.957,585.7510638297872
28097160640442.0,2472328029058.8774,-71747035741528.73,-24783326669060.39,36741135516536.45,54108349648461.15,9557701325530.662,2205136405579.676,-20733176166024.855,560.2648936170212
36745239298717.41,3233290566877.536,-93830192507370.3,-32411433989719.27,48049759554919.99,70762461653248.17,12499484431903.299,2883859536843.6704,-27114680009818.97,549.1989361702127
28714436285459.223,2526643347144.586,-73323269436167.98,-25327799492916.344,37548313198935.164,55297073377713.67,9767677547151.682,2253581771839.6343,-21188670110526.547,528.0436170212765
27470217032300.652,2417161913088.7715,-70146114370590.67,-24230325971708.125,35921315131895.2,52901007602170.45,9344436375214.25,2155932321193.8052,-20270548310464.62,538.0414893617021
30087642144006.152,2647474582673.1387,-76829796428866.19,-26539046736678.633,39343980057163.36,57941536451985.94,10234795617495.701,2361354470323.2427,-22201972537408.96,558.4925531914894
23714958017330.156,2086728781747.9312,-60556935252562.09,-20917969473035.48,31010766209224.805,45669285030538.18,8067024573561.126,1861210060010.3203,-17499505069668.637,535.5585106382979
30440069944512.938,2678485493147.1216,-77729732420443.17,-26849908596618.023,39804830942998.11,58620227292002.19,10354679613362.322,2389013869271.119,-22462032424694.96,517.7914893617021
33648738439000.555,2960822638639.428,-85923174679506.78,-29680139965182.1,44000631783040.69,64799348416605.27,11446159812635.373,2640838532142.18,-24829741823354.363,469.118085106383
28476675850949.13,2505722081517.5312,-72716140756316.78,-25118080679965.6,37237405859316.09,54839204411959.664,9686799523134.656,2234921943393.84,-21013224979375.008,451.7127659574468
3938694722873.84,346573957743.619,-10057588276388.186,-3474157336133.3384,5150417683950.648,7584975400197.902,1339810394854.0132,309118799450.98193,-2906402372657.906,475.468085106383
33750839509779.17,2969806630046.2856,-86183893163427.03,-29770198857003.555,44134143508986.36,64995970358050.16,11480891109155.463,2648851718023.5425,-24905083394374.31,475.5148936170213
39210814358947.445,3450241489941.6357,-100126120616189.45,-34586213987680.004,51273857825199.96,75510564039558.53,13338189436619.33,3077364228862.8687,-28934052953503.0,501.5074468085107
27388115107775.844,2409937586568.8,-69936464294448.45,-24157907287136.348,35813954867016.73,52742899057278.67,9316508077326.812,2149488746375.5398,-20209964465467.773,519.4872340425533
29277982196462.195,2576230951250.3657,-74762302787456.7,-25824879757345.39,38285231697248.33,56382326876692.64,9959376777466.285,2297810303054.7764,-21604516303429.01,526.9968085106383
33913809430182.137,2984147151112.512,-86600042176178.34,-29913948572101.984,44347252131244.97,65309811284055.5,11536328023697.902,2661641760668.775,-25025339566985.957,513.0968085106383
28383758197121.97,2497546331215.6455,-72478871725889.14,-25036122298579.77,37115903426274.5,54660267137150.195,9655192087174.76,2227629302675.668,-20944659351882.367,496.3042553191489
24765445758859.57,2179163365173.0337,-63239391431759.55,-21844560714707.125,32384431916233.418,47692271399501.945,8424364959881.092,1943655164648.4172,-18274670882270.68,502.7638297872341
20729922733652.0,1824069263612.2988,-52934548306714.805,-18284995099762.074,27107397096618.11,39920827666117.945,7051616811289.314,1626936972834.2886,-15296817749309.053,522.4265957446809
21628631159880.023,1903148517264.3464,-55229430377833.07,-19077708144736.074,28282589522493.332,41651523285622.89,7357326955738.178,1697469895893.2515,-15959983704027.207,498.4968085106383
27536931347006.785,2423032229074.242,-70316471654730.04,-24289171884866.098,36008553649287.35,53029483361911.61,9367130350978.953,2161168290558.0586,-20319777604932.797,487.8510638297872
29875131915995.824,2628775416168.855,-76287144700185.02,-26351600524812.934,39066092070964.875,57532293260356.516,10162506886140.873,2344676158246.7305,-22045159122727.37,477.49574468085103
26471341410461.047,2329268688415.3516,-67595452245076.055,-23349259595285.938,34615139285783.98,50977414269282.24,9004652760574.781,2077538087527.0977,-19533468167230.137,470.99042553191487
23754945578349.24,2090247371542.3647,-60659044967827.73,-20953240874796.242,31063055677522.773,45746291573710.76,8080627020412.203,1864348443885.6577,-17529012408906.4,456.71595744680855
27542037657276.754,2423481568026.7046,-70329510816812.19,-24293675972687.914,36015231051927.266,53039316880913.76,9368867336223.162,2161569013448.4666,-20323545517208.617,448.831914893617
22251651047686.41,1957969301310.3667,-56820332292937.13,-19627247765709.137,29097278723225.59,42851309113323.75,7569257182237.983,1746366085073.5427,-16419716370972.543,433.68617021276594
26659695368230.668,2345842354665.557,-68076420084169.88,-23515398704180.13,34861439546363.62,51340138370648.945,9068724377374.16,2092320553619.8347,-19672456357690.754,449.49468085106383
24675047065480.87,2171209009192.948,-63008554906420.89,-21764823780878.777,32266222493711.164,47518185037864.81,8393614355175.212,1936560371829.7446,-18207964597855.996,448.5489361702128
23270646739583.547,2047632854619.7397,-59422372108087.36,-20526061145391.84,30429764167181.16,44813649104445.945,7915884991458.721,1826339509645.6082,-17171643644655.96,441.00531914893617
26216821790853.68,2306873002386.423,-66945527542569.57,-23124758522396.383,34282317836511.406,50487270692832.26,8918073797344.113,2057562683671.0884,-19345655425875.473,452.9702127659574
30112112190720.223,2649627603321.6123,-76892281941111.55,-26560630546333.957,39375977625786.914,57988660078621.95,10243119513474.71,2363275094799.9893,-22220029704911.797,454.9872340425532
25166886398846.473,2214486996700.7954,-64264482861009.59,-22198654607665.457,32909374262378.414,48465348745573.81,8560921395758.793,1975161117413.5376,-18570897644281.992,445.7244680851064
22836745048104.832,2009452944509.529,-58314389426707.23,-20143334646965.51,29862374449078.45,43978059009619.695,7768286330408.624,1792285764237.1995,-16851463139252.982,438.8127659574468
23700811821614.27,2085483971274.4856,-60520812800055.83,-20905491687116.9,30992267672508.7,45642043120513.73,8062212558923.634,1860099949937.5542,-17489066754414.455,441.57872340425536
25207465310210.156,2218057641522.9478,-64368102477025.86,-22234447614784.785,32962437144944.004,48543493977959.19,8574724979532.324,1978345859505.8342,-18600841218501.617,460.9244680851064
25839958889911.965,2273712104846.6416,-65983195993651.7,-22792343740110.023,33789514814248.406,49761524046295.88,8789877869418.533,2027985571832.1855,-19067564563778.848,449.5308510638298
27231909459262.93,2396192639416.8555,-69537588226786.05,-24020124746503.97,35609692816274.27,52442084844051.59,9263372233780.54,2137229438767.7805,-20094699061566.13,458.0308510638298
31095034711652.67,2736117115265.356,-79402206967990.72,-27427625403050.094,40661292497908.734,59881531438174.59,10577476424172.057,2440417257551.4346,-22945337778342.062,478.3382978723404
28351818302606.19,2494735823589.2983,-72397312372148.81,-25007949398711.605,37074137190696.16,54598758728579.17,9644327224452.152,2225122632090.7656,-20921090751666.02,476.6223404255319
26064679162984.402,2293485698367.4062,-66557026850727.17,-22990560042721.12,34083369361008.227,50194281113324.09,8866320081882.488,2045622194015.1648,-19233387939687.613,477.6904255319149
26816727361311.277,2359659986419.405,-68477406693095.06,-23653910147423.555,35066782051174.785,51642544215007.945,9122141349451.385,2104644798718.27,-19788331743970.67,485.4755319148936
26552403025860.355,2336401563135.503,-67802445791854.7,-23420760809149.95,34721139520760.58,51133519434420.36,9032227189985.24,2083899960262.5938,-19593284155242.605,493.6446808510638
28886597501721.215,2541792215956.398,-73762888937650.06,-25479655770629.24,37773439248373.58,55628614423381.266,9826240972966.648,2267093416369.8633,-21315709548782.523,488.28404255319145
32803470624071.188,2886446045542.8853,-83764754932087.5,-28934565156215.54,42895321956739.52,63171566624120.52,11158628388802.258,2574499572557.716,-24206009538800.652,501.2968085106383
28835240676786.473,2537273217557.1133,-73631747452902.77,-25434356055166.81,37706282664788.56,55529713505740.03,9808771118615.402,2263062797805.6245,-21277812820296.113,507.8074468085106
18417397088069.273,1620585331793.944,-47029437287389.18,-16245213345797.795,24083432745879.188,35467461619146.35,6264974019848.72,1445444096903.4663,-13590381885592.979,500.6946808510639
17837472768894.87,1569556567337.5125,-45548581007381.76,-15733686390650.451,23325097076700.66,34350667211486.727,6067703413730.525,1399930142696.9219,-13162449874699.736,489.57872340425536
21926335673014.812,1929344091814.0295,-55989628452700.44,-19340300631942.324,28671881363726.277,42224830051962.27,7458595892142.212,1720834479733.987,-16179662860156.148,484.8936170212766
13823790125907.844,1216384237399.0596,-35299508812569.5,-12193385359633.584,18076621695259.465,26621283317941.8,4702384688361.335,1084926165280.5903,-10200713274719.354,477.2734042553191
17353105222912.342,1526936085450.5432,-44311732349637.52,-15306446159268.889,22691715985090.047,33417892254967.824,5902938006069.846,1361915735201.8967,-12805030149627.154,485.3095744680851
17152413611854.607,1509276812123.0618,-43799259594902.94,-15129424509989.287,22429282428662.348,33031408632638.758,5834669524737.848,1346164946199.303,-12656937790360.209,492.418085106383
16449866281301.602,1447458175390.4048,-42005281722875.43,-14509736957668.79,21510599240727.13,31678472124678.254,5595686750971.146,1291027282744.6975,-12138521176076.395,491.0085106382979
12134243323151.748,1067717463252.5552,-30985194603994.684,-10703106965991.852,15867292781510.656,23367623866438.566,4127658142494.1675,952326234762.322,-8953979744605.023,500.4287234042553
18470206989698.293,1625232157879.8455,-47164288942726.69,-16291794674739.809,24152489272805.562,35569160609139.414,6282938141422.097,1449588745324.4277,-13629350846053.615,503.1648936170213
22219989160481.27,1955183340543.2744,-56739482579890.2,-19599320187825.727,29055876360417.27,42790335938911.45,7558486876180.183,1743881141721.645,-16396352636871.316,515.9776595744681
28945112514193.453,2546941103266.045,-73912308744847.75,-25531269435619.71,37849956237135.08,55741300092632.07,9846145789296.516,2271685785754.775,-21358888247101.24,521.8765957446809
33262120991113.742,2926803646961.667,-84935934159704.12,-29339121420442.438,43495074210029.04,64054816672063.09,11314645704711.014,2610495644682.73,-24544452312242.91,499.65744680851066
32789328717065.848,2885201693079.519,-83728642536710.03,-28922091121814.18,42876829479950.63,63144332332915.78,11153817740060.84,2573389568592.2676,-24195573814654.293,497.9287234042553
25726261206308.746,2263707551387.04,-65692865409191.21,-22692055674281.234,33640838453948.258,49542569801471.33,8751201749199.789,2019062298265.7776,-18983665998430.68,488.8042553191489
25090533089025.2,2207768496410.725,-64069511898083.82,-22131306502043.8,32809531119707.12,48318310531843.93,8534948568191.587,1969168689445.5225,-18514555720153.492,487.65425531914894
21732497957437.29,1912288036670.1514,-55494657516608.97,-19169324757349.023,28418410787291.707,41851545550629.836,7392658903377.614,1705621547714.4438,-16036627830267.225,498.06595744680845
21619839790049.43,1902374961062.198,-55206981288697.48,-19069953656032.363,28271093617671.617,41634593195227.39,7354336421277.099,1696779900138.9404,-15953496396578.98,487.1510638297872
17249238649555.578,1517796610640.1978,-44046505636654.08,-15214829751624.207,22555895157552.68,33217870309452.277,5867606115609.049,1353764047253.2825,-12728386052885.299,493.9382978723404
14563241283974.902,1281450066847.762,-37187721804533.99,-12845624126397.059,19043561850577.19,28045287624759.387,4953920875506.31,1142960147928.655,-10746361671972.793,493.9851063829787
16234159891567.648,1428477611931.0955,-41454468198932.305,-14319471204111.998,21228531283439.953,31263073571553.977,5522310726358.079,1274098142452.9717,-11979349462665.955,485.05106382978727
