Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Close
17097098280368.959,1504409507766.2278,-43658009873467.06,-15080633130666.57,22356949684205.195,32924884485513.58,5815853088060.016,1341823587789.4731,-12616119913519.436,-35811903217992.945,10556166720752.21,-1717689892338.3218,-1622500336421.6797,910.2020408163264
17279598977519.49,1520468106020.8242,-44124031440419.34,-15241609295122.62,22595595898358.094,33276336732402.387,5877933627809.723,1356146706333.1707,-12750789025305.707,-36194172538628.555,10668847155600.748,-1736025121613.942,-1639819524428.2202,903.8173469387756
21365266898578.414,1879974596056.4036,-54556920632473.57,-18845405590261.258,27938202629177.523,41144347038499.85,7267739323235.951,1676800285790.0618,-15765644292959.014,-44752089367792.31,13191438496057.998,-2146498873884.2927,-2027545976379.564,896.0612244897959
19926986687251.42,1753417296419.7964,-50884224046296.75,-17576758914197.865,26057441444417.047,38374566395547.09,6778485149950.24,1563920390583.305,-14704322891178.143,-41739440502442.055,12303409082333.736,-2001999583405.3147,-1891054404727.6956,890.2367346938776
28756821985275.766,2530372923075.647,-73431502742416.78,-25365186069199.24,37603738670344.1,55378697949224.84,9782095702584.51,2256908299699.2524,-21219946942688.16,-60234579286855.81,17755165697801.297,-2889104193526.406,-2728998457628.7886,876.480612244898
28367055288737.57,2496076567315.3154,-72436220424299.16,-25021389275869.22,37094061952209.12,54628101356835.34,9649510296723.158,2226318407767.708,-20932334127152.742,-59418166636302.88,17514514122381.586,-2849945687888.342,-2692009862828.5537,865.9163265306123
35909140444515.49,3159720458529.7314,-91695186108089.31,-31673946204188.02,46956438396856.25,69152336932268.086,12215071923341.553,2818240349965.6367,-26497714220892.176,-75215959967255.19,22171181954906.89,-3607674476971.9404,-3407747458051.1025,863.6561224489797
24870925889838.992,2188444812062.99,-63508737552363.68,-21937600189537.93,32522362859643.03,47895399984549.05,8460245617810.423,1951933304582.7705,-18352505237188.805,-52095108350246.93,15355918270928.064,-2498700941583.4683,-2360230144099.281,875.3734693877551
18450252299322.707,1623476355938.0535,-47113333695614.02,-16274193501298.629,24126395896188.617,35530732480521.625,6276150196361.085,1448022543426.1628,-13614625811231.217,-38646245003553.97,11391637129511.512,-1853636873141.8276,-1750913531788.8572,870.9948979591836
23469028089125.145,2065088948598.6733,-59928944983583.52,-20701045081337.7,30689177242312.793,45195683342815.01,7983367546122.353,1841908802837.0444,-17318030747143.057,-49158667147975.586,14490352123314.162,-2357856892641.576,-2227191178384.3413,866.7714285714286
19256223063240.105,1694395401925.912,-49171406856804.31,-16985106469087.652,25180320209638.95,37082837592998.62,6550314110601.792,1511277162308.6348,-14209359698945.635,-40334446496080.07,11889263188571.367,-1934610132430.9124,-1827399524323.4944,864.2336734693877
21016109027538.668,1849251457301.5117,-53665334191512.53,-18537428042252.938,27481627775947.953,40471953121108.19,7148967637197.194,1649397465159.17,-15507997146415.629,-44020736616062.8,12975859833593.168,-2111420184000.9402,-1994411207441.8875,864.4867346938776
22220228546814.324,1955204428697.166,-56740093724737.0,-19599531332617.83,29056189591727.746,42790796804981.25,7558568276878.043,1743899858151.3518,-16396529112987.457,-46542908074041.7,13719312813164.264,-2232394014491.2134,-2108681175305.8303,849.8122448979592
29945873430295.2,2635000137942.834,-76467785108706.11,-26413998603404.754,39158597160611.016,57668524015653.94,10186570694279.285,2350228012773.816,-22097359706519.67,-62725188935011.555,18489314868372.484,-3008564535365.318,-2841838388709.757,837.7142857142857
20826973980388.633,1832609096136.666,-53182371673088.7,-18370600024808.316,27234306194031.39,40107724785217.875,7084630327803.78,1634553679512.0676,-15368432504391.688,-43624570909962.28,12859083209289.945,-2092418401273.845,-1976462398688.9788,846.9510204081632
22705118669635.418,1997870946504.618,-57978276594560.016,-20027232580668.973,29690254201949.77,43724578024039.414,7723511446313.679,1781955231971.3635,-16754334290551.092,-47558567932116.914,14018695739791.072,-2281109465098.2666,-2154696811123.3618,854.9040816326532
20915864975596.85,1840430758362.578,-53409357997316.71,-18449006992610.87,27350544008948.645,40278907489072.164,7114868034694.461,1641530116008.8313,-15434026196856.53,-43810763700981.47,12913966844295.342,-2101348833381.587,-1984898123182.218,847.0622448979592
31141647712862.73,2740218792317.2764,-79521234417592.06,-27468740847832.816,40722246361165.305,59971296520321.82,10593332532914.543,2444075389828.824,-22979733507328.188,-65229880082695.98,19227615174958.69,-3128700094681.38,-2955316433633.031,841.35
22140144869132.734,1948157736545.958,-56535597232694.48,-19528892931990.996,28951468629764.676,42636574898928.5,7531326523576.915,1737614652903.468,-16337434445358.648,-46375163289026.39,13669867043194.785,-2224348403336.0356,-2101081265164.2754,832.5551020408162
21228328816344.04,1867925101685.0466,-54207244776322.38,-18724618221809.01,27759136035539.99,40880637391774.21,7221157633007.469,1666053064554.2188,-15664596387006.885,-44465256291874.86,13106889666099.443,-2132741066290.2507,-2014550686846.0046,853.4632653061224
26621400973482.207,2342472834059.9873,-67978634006976.54,-23481620924155.613,34811364503995.42,51266392539176.76,9055697901396.826,2089315010561.4978,-19644198244659.465,-55761686461069.43,16436704293789.838,-2674565566484.7974,-2526348704698.669,863.8908163265306
29611724485801.785,2605597625839.8115,-75614524421166.83,-26119259715453.055,38721648560284.21,57025033598634.555,10072904518216.412,2324003134373.3096,-21850787838207.59,-62025274080035.65,18283003148595.418,-2974993691347.5967,-2810128022242.972,871.2602040816327
23514903010847.97,2069125563443.1062,-60046087962016.984,-20741509369188.875,30749165332931.227,45284027246638.74,7998972620702.401,1845509161657.638,-17351882288126.156,-49254757487393.375,14518676423136.645,-2362465824591.6274,-2231544695743.81,872.8193877551021
27565760847443.566,2425569018480.933,-70390088497849.53,-24314601116365.03,36046252744243.09,53085001746830.55,9376937103269.58,2163430774531.8838,-20341050893829.19,-57739760456379.4,17019775222870.498,-2769442264774.036,-2615967728977.9487,874.3020408163266
24427833027458.07,2149456185854.3865,-62377285208269.28,-21546766640875.508,31942954473545.875,47042110130517.16,8309520459876.255,1917158232758.859,-18025542504573.35,-51166997863482.76,15082341771897.385,-2454184913880.0386,-2318180985711.8228,883.2673469387755
22942029298124.027,2018717272871.0576,-58583235727139.43,-20236201608753.023,30000049625304.17,44180810716972.02,7804100416101.236,1800548536223.319,-16929152875723.107,-48054805523264.11,14164969954450.943,-2304911248542.262,-2177179398041.9675,883.5673469387756
24481339248737.703,2154164347690.7737,-62513915203994.58,-21593962306458.207,32012921801400.11,47145150268933.86,8327721473305.426,1921357524882.9387,-18065025229602.766,-51279073155141.125,15115377723361.463,-2459560555488.3022,-2323258667070.805,872.7326530612245
20478055604188.91,1801906982581.662,-52291396864816.15,-18062833656150.93,26778044319724.535,39435792108304.99,6965940111001.499,1607169697465.8208,-15110962218756.568,-42893719696563.125,12643652614425.984,-2057363638305.4324,-1943350357650.61,843.2112244897959
19625095087518.4,1726853214077.5364,-50113334193338.46,-17310473058792.18,25662674069471.855,37793196337660.57,6675791907577.806,1540227256128.405,-14481554244061.488,-41107092833748.2,12117014032120.805,-1971669327855.327,-1862405063518.964,844.2071428571429
24802311591157.754,2182407376448.3997,-63333528723910.69,-21877078556088.062,32432639914090.582,47763265519897.81,8436905388181.785,1946548262542.4038,-18301873945595.16,-51951387759001.51,15313553940508.074,-2491807611672.3174,-2353718610699.303,852.1295918367347
22238734433627.92,1956832829021.0525,-56787349141146.375,-19615854669178.082,29080388786743.957,42826434735069.27,7564863371410.568,1745352256520.1807,-16410184778436.748,-46581670860912.016,13730738788904.576,-2234253274622.537,-2110437277894.9487,860.5122448979591
32130799510487.094,2827256272290.642,-82047066803504.17,-28341230118106.98,42015706308495.24,61876164356189.62,10929808467459.725,2521706638478.7056,-23709638804461.613,-67301775936259.43,19838342083754.21,-3228076684244.666,-3049186023335.3584,860.0071428571429
15358054055900.365,1351387310109.087,-39217302592785.0,-13546695109942.428,20082895487899.69,29575905104683.344,5224289217625.862,1205339044375.4849,-11332861929155.502,-32169268360597.31,9482438505232.533,-1542973629955.5642,-1457466464383.4119,857.5969387755102
20378778018195.15,1793171335974.9412,-52037888023336.73,-17975265023736.617,26648224384197.402,39244607288274.95,6932169223313.621,1599378109326.2283,-15037704225809.95,-42685770863344.39,12582356146839.156,-2047389620689.5522,-1933929013614.4597,872.5234693877551
19625424936379.23,1726882245943.7712,-50114176526955.625,-17310764017623.432,25663105458920.11,37793831571144.42,6675904109944.5,1540253136652.8904,-14481797621937.629,-41107783840414.055,12117217636025.96,-1971702474008.1497,-1862436400168.9097,874.2581632653062
21237100213439.953,1868696909330.661,-54229642853469.08,-18732355100431.543,27770605883896.547,40897529003691.38,7224141368540.388,1666741477640.8088,-15671068915940.822,-44483629005215.81,13112305381352.105,-2133622276026.372,-2015383070751.9238,851.8306122448979
27899226884425.387,2454911375835.8804,-71241605153697.25,-24608737511428.4,36482308089145.805,53727176886670.74,9490370955998.955,2189602073477.503,-20587118911509.773,-58438244548025.64,17225665466127.662,-2802944445068.0347,-2647613293904.6567,849.0234693877551
21720615526039.91,1911242411636.3464,-55464315222326.555,-19158843633089.63,28402872550622.605,41828662737912.55,7388616880519.342,1704688999673.2004,-16027859749917.07,-45496409088590.46,13410839665012.63,-2182199460378.2932,-2061268231555.1682,839.3071428571429
19775030912899.445,1740046327270.931,-50496200241577.1,-17442725044988.387,25858736864766.414,38081936446120.07,6726794967956.813,1551994604511.483,-14592193451104.244,-41421151084395.125,12209588182588.852,-1986732822496.4382,-1876633923691.043,851.5897959183674
22917742681162.234,2016580125308.043,-58521219247108.875,-20214779232354.508,29968290901186.918,44134040629044.99,7795838930595.568,1798642557369.206,-16911231846049.072,-48003934113915.7,14149975236210.127,-2302470932764.5176,-2174874660722.2434,846.219387755102
32354532634982.41,2846943050555.5244,-82618376597190.78,-28538575740330.12,42308270158809.61,62307020220293.7,11005914872100.06,2539265724134.795,-23874733559359.062,-67770411567586.08,19976480178719.984,-3250554578660.3896,-3070418148551.5786,853.9622448979592
26140893522057.668,2300191916723.6167,-66751642180734.34,-23057785356942.086,34183030701005.375,50341051111714.414,8892245549577.32,2051603601152.5195,-19289627098664.12,-54755206318696.375,16140027424704.367,-2626290440635.468,-2480748961761.2515,847.7561224489797
20205362910170.523,1777912161750.704,-51595067353404.59,-17822302887002.29,26421458801184.703,38910652028611.34,6873179326757.525,1585768144182.541,-14909739699953.666,-42322532646072.555,12475285618101.29,-2029966916602.1978,-1917472061634.9658,836.65
26442932566463.754,2326768988177.1343,-67522909114836.01,-23324201388157.656,34577990888881.3,50922705536638.85,8994989007701.408,2075308401063.9646,-19512504745166.566,-55387863145566.49,16326513699163.209,-2656635298329.8936,-2509412200966.214,829.1112244897959
25034014496431.26,2202795332485.1304,-63925189872825.52,-22081453859885.676,32735624995003.52,48209469396292.05,8515722854594.721,1964732940844.0647,-18472850005562.652,-52436716854467.1,15456613230852.902,-2515085880060.255,-2375707044482.354,824.3193877551021
27714521513943.36,2438658611296.0625,-70769953658639.78,-24445816341996.79,36240778390541.195,53371478678664.57,9427540394983.28,2175105955230.0386,-20450823168266.496,-58051356786470.55,17111624184070.076,-2784387479626.3193,-2630085087751.087,837.2510204081633
23755740890980.305,2090317303479.6074,-60661075090611.0,-20953942167688.543,31064095589461.91,45747822572991.0,8080897467272.222,1864410742551.5076,-17529599055723.66,-49759220439211.75,14667375868812.615,-2386661983568.7324,-2254399979458.134,847.4795918367347
23766577579553.08,2091270852951.2422,-60688748137613.56,-20963500926592.223,31078266210205.414,45768692217180.21,8084583832037.232,1865261392946.5227,-17537595923558.412,-49781919961904.7,14674066990624.781,-2387750268004.478,-2255428366657.7925,845.8061224489796
29284921268291.29,2576841582740.34,-74780021852833.8,-25831000475997.85,38294305808435.31,56395689785198.85,9961737200323.236,2298354837791.494,-21609636530656.9,-61340746156264.34,18081226881004.594,-2942160790520.848,-2779114518590.569,863.0091836734694
24280881434798.242,2136525649419.3481,-62002039372468.65,-21417146892262.77,31750793932894.3,46759116855283.39,8259532527983.555,1905625093782.6238,-17917105388953.195,-50859190301081.42,14991610188249.38,-2439421254850.613,-2304235304555.5537,859.9795918367347
23960904164652.29,2108370095355.963,-61184967019920.086,-21134908252193.91,31332376689155.46,46142917989179.484,8150687113942.189,1880512542888.0664,-17680991208763.855,-50188959850121.49,14794048718407.941,-2407273907853.953,-2273869781550.459,864.7602040816327
20391118785523.03,1794257212279.3518,-52069400984331.41,-17986150338448.293,26664361663031.39,39268372905017.45,6936367170283.587,1600346720644.9512,-15046810782623.19,-42711620230777.71,12589975834747.025,-2048629265077.3923,-1935100096366.426,862.5612244897959
20619878762700.668,1814386301922.2725,-52653547307720.06,-18187929959477.754,26963498796816.69,39708909472969.12,7014183564135.711,1618300379269.6616,-15215615037147.01,-43190785325751.47,12731217777174.938,-2071612045028.5698,-1956809243235.5417,852.6816326530612
18800307499061.13,1654278403007.9333,-48007211424987.72,-16582962453378.887,24584143950220.35,36204854364555.6,6395227111025.847,1475495808965.7183,-13872935186029.943,-39379477128082.836,11607769967771.002,-1888805640392.551,-1784133473029.506,865.026530612245
17972791814344.125,1581463585816.8708,-45894122543522.98,-15853045622175.225,23502046567046.93,34611258900839.023,6113734339574.123,1410550270083.5938,-13262303036152.48,-37646147265650.55,11096841477562.324,-1805667879020.31,-1705602903769.5469,865.0693877551021
19415586348608.684,1708418132008.594,-49578346408603.86,-17125674203424.555,25388710973045.02,37389732918732.06,6604524119760.859,1523784420133.4243,-14326955487826.602,-40668251865827.1,11987658010685.783,-1950620832499.0952,-1842522882385.917,859.7683673469388
19395722521340.85,1706670233263.7495,-49527623440167.66,-17108153077003.033,25362735998702.32,37351479932231.39,6597767105797.603,1522225465629.6326,-14312297827921.639,-40626644628232.43,11975393687032.94,-1948625114255.2122,-1840637870248.892,867.0428571428571
