Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Close
29667227882007.273,2610481473708.267,-75756254257345.08,-26168216946532.395,38794227219452.625,57131919822811.16,10091784912372.357,2328359228022.494,-21891744451089.37,-62141532427118.01,18317272467069.992,-2980569859492.6,-2815395143865.051,41868225105455.01,2006.5367346938776
26056263473540.453,2292745148277.7935,-66535536967727.64,-22983136813659.56,34072364575312.812,50178074368796.17,8863457313837.562,2044961679714.9053,-19227177883689.363,-54577938892064.19,16087774892295.207,-2617787767914.813,-2472717608393.453,36772209659526.24,2021.4326530612243
48073033605099.01,4230046867902.5103,-122756091395562.56,-42403205831491.14,62862502701172.05,92577058388057.31,16352815815196.418,3772893363321.999,-35473572447803.01,-100694678370761.12,29681466978810.824,-4829741591180.466,-4562090839939.56,67843634509872.15,2047.5897959183671
30549207171785.605,2688088637812.96,-78008419040206.69,-26946173978705.594,39947543639202.46,58830399890860.37,10391804453655.357,2397579400755.869,-22542566312445.047,-63988943490850.51,18861828561569.574,-3069178860782.066,-2899094228219.7197,43112930221461.02,2059.8244897959185
25884429824388.543,2277625129614.2715,-66096753754942.164,-22831569496596.168,33847666954685.395,49847164048522.914,8805005309291.814,2031475709992.4368,-19100380057709.996,-54218012695888.914,15981680567623.838,-2600524270934.621,-2456410754203.8687,36529707162889.984,2063.870408163265
22829085247354.56,2008778968981.5686,-58294829628478.57,-20136578249181.074,29852358313377.086,43963307895019.1,7765680693718.869,1791684526641.1904,-16845810708269.498,-47818230569218.164,14095236068313.693,-2293563747475.403,-2166461083403.6682,32217816127316.91,2060.686734693878
29725362183611.62,2615596816138.4023,-75904701962004.33,-26219494727939.48,38870246226439.54,57243872337473.75,10111560216985.666,2332921745375.108,-21934642316826.227,-62263301461970.68,18353166022547.844,-2986410454559.3325,-2820912037871.2183,41950267718181.695,2073.372448979592
25488364031735.824,2242774492837.583,-65085387037239.414,-22482216577358.94,33329753256457.133,49084437259813.625,8670277196317.385,2000391515111.9502,-18808119254653.992,-53388406208694.43,15737139915818.74,-2560732690246.5684,-2418824426997.8657,35970755058923.836,2076.0938775510203
31127042564683.805,2738933664607.104,-79483939773367.9,-27455858306263.92,40703147982388.94,59943170623818.34,10588364376953.62,2442929168249.3467,-22968956267467.62,-65199287869692.266,19218597663608.09,-3127232730539.335,-2953930337392.627,43928405758587.07,2109.928571428572
32968401405445.285,2900958540014.4736,-84185911346667.5,-29080043513286.26,43110992635342.51,63489183541672.46,11214732239076.23,2587443839808.9854,-24327713874054.445,-69056232466763.47,20355498332720.914,-3312227571125.7593,-3128673734208.646,46527046132185.71,2122.416326530612
36995659300349.14,3255325359655.435,-94469647806122.69,-32632318605840.95,48377219452200.74,71244709726070.92,12584668772900.848,2903513198859.361,-27299467700198.375,-77491801814636.61,22842025944984.87,-3716833230582.8003,-3510857056721.101,52210560936743.3,2097.5030612244896
28723132124550.51,2527408470835.5474,-73345475521149.44,-25335469800973.746,37559684130607.54,55313820102344.96,9770635650519.129,2254264414029.822,-21195087268762.883,-60164012284197.38,17734365197694.836,-2885719052219.2715,-2725801160388.123,40535860341511.01,2111.319387755102
51045407562492.44,4491592428670.611,-130346148245073.69,-45025012611223.8,66749315674566.65,98301133937433.05,17363916761869.625,4006172887577.0005,-37666916998325.84,-106920669590890.19,31516683263861.188,-5128366253441.667,-4844166451473.288,72038433055189.38,2122.05612244898
33384098632997.824,2937536802892.635,-85247407679134.62,-29446712877637.848,43654578112973.375,64289715910154.33,11356138340519.46,2620068650990.0327,-24634460488553.695,-69926960004011.69,20612159230640.61,-3353991870440.6465,-3168122984257.6924,47113702802630.05,2130.64693877551
32651580096399.27,2873080882514.9414,-83376897557177.52,-28800588921460.863,42696702996195.21,62879062216974.53,11106960389147.768,2562578835978.701,-24093928011721.496,-68392612912416.2,20159884723263.28,-3280397812810.608,-3098607610310.245,46079927974460.06,2126.215306122449
32221260831351.53,2835216171873.29,-82278062773931.08,-28421022274531.76,42133997783008.13,62050371001185.47,10960580334630.664,2528806246751.236,-23776391047566.504,-67491258002118.81,19894195004660.508,-3237165097926.807,-3057770760925.243,45472634531262.78,2142.387755102041
30074652596188.207,2646331662600.036,-76796627106296.56,-26527589293989.797,39326994572477.734,57916521689480.02,10230377014577.363,2360334975528.241,-22192387255450.95,-62994932129795.945,18568826440157.41,-3021502454895.853,-2854059368173.094,42443208256966.76,2148.5051020408164
28346145245294.863,2494236609849.9487,-72382826291698.33,-25002945418091.938,37066718766926.85,54587833937324.43,9642397454093.672,2224677445630.958,-20916904671487.844,-59374368023773.664,17501604122632.81,-2847844665112.672,-2690025382740.351,40003832553781.56,2155.8816326530614
34655627099959.32,3049421197217.574,-88494298094883.95,-30568274716780.09,45317286785794.98,66738372891271.49,11788669215398.475,2719861488031.0825,-25572734256940.746,-72590327280983.94,21397232283099.996,-3481738017690.162,-3288789957086.344,48908162712296.94,2164.95612244898
39066627952549.19,3437554527644.757,-99757935582218.7,-34459033678928.445,51085314321142.48,75232895775426.8,13289142120434.545,3066047888541.718,-28827655572818.89,-81829692959463.56,24120691557280.445,-3924897257743.7183,-3707390342184.46,55133238958648.38,2177.2897959183674
44073802551200.72,3878146327047.02,-112543922600780.16,-38875652345106.6,57632925441960.72,84875505413416.12,14992413130772.736,3459023624247.993,-32522499782996.67,-92317814880898.14,27212243616855.645,-4427951860937.026,-4182566993130.423,62199673072131.695,2176.7602040816328
55039811227014.4,4843068340334.224,-140545990592963.12,-48548308330828.83,71972581032710.5,105993390858105.22,18722677368132.42,4319663704186.655,-40614427286013.76,-115287422348219.39,33982925640678.125,-5529671128459.813,-5223232235351.86,77675581631096.38,2218.6877551020407
38149660030884.016,3356868509858.588,-97416427648121.66,-33650214614796.438,49886244699703.43,73467036967024.0,12977220725636.107,2994081995203.3154,-28151016008846.984,-79908994606916.73,23554533461262.594,-3832772215102.3706,-3620370898610.4487,53839157594832.32,2247.64693877551
43277876509443.47,3808111047333.812,-110511498987519.56,-38173599238881.586,56592135761631.47,83342743953202.5,14721666068347.791,3396557376171.8647,-31935178166295.734,-90650653056378.86,26720819669276.535,-4347987577714.6177,-4107034323803.414,61076413308025.19,2271.172448979592
38310981840687.83,3371063549558.1416,-97828368084539.28,-33792509792792.36,50097196451536.86,73777703726373.92,13032096926608.896,3006742927824.7495,-28270056953903.344,-80246902140884.86,23654137489900.242,-3848979745585.676,-3635680174190.5635,54066824794793.3,2267.161224489796
37549338909025.29,3304045019103.676,-95883487449915.3,-33120696559096.934,49101237324456.92,72310963271504.39,12773011830630.367,2946967242945.9414,-27708032946832.793,-78651550590409.27,23183880420427.242,-3772460026780.244,-3563400876299.5327,52991947127576.3,2220.291836734694
31412192828270.31,2764024594040.0903,-80212080605488.58,-27707377346651.727,41076023389758.48,60492301279246.21,10685362834482.436,2465308530312.6777,-23179371632807.12,-65796568926716.11,19394656588774.04,-3155880714678.6953,-2980990857934.4565,44330827705180.4,2222.54387755102
32067633633495.594,2821698250442.817,-81885770544017.38,-28285514274381.445,41933107978281.516,61754522115394.81,10908321586862.305,2516749173339.7183,-23663027894831.83,-67169467640007.836,19799341675939.016,-3221730800221.328,-3043191578364.2134,45255826235114.7,2267.7183673469385
34232749003219.527,3012211291660.8906,-87414464758528.81,-30195271699991.586,44764312177337.766,65924011693996.94,11644820408073.676,2686672893202.225,-25260688155155.27,-71704559050610.9,21136136796373.05,-3439252922462.9087,-3248659284579.428,48311370695687.38,2283.8693877551023
31440944409701.03,2766554516256.844,-80285498754992.78,-27732737929377.55,41113620325296.734,60547669904979.06,10695143149304.174,2467565022154.435,-23200587693716.45,-65856792590098.03,19412408480081.676,-3158769306195.227,-2983719366415.6055,44371403690155.734,2279.252040816327
31049310539920.19,2732093857146.1035,-79285448693707.61,-27387294183386.74,40601501991803.1,59793477674803.85,10561922601538.04,2436828607937.6797,-22911597128039.72,-65036469011040.77,19170604116129.73,-3119423142785.961,-2946553595564.5464,43818705832244.984,2237.488775510204
32146120040429.168,2828604468612.1846,-82086188143693.62,-28354743877229.99,42035740583375.74,61905667945612.76,10935019990708.322,2522908938626.8184,-23720943675207.184,-67333866880521.875,19847800908869.42,-3229616183432.257,-3050639927724.9897,45366590822052.86,2251.5530612244897
47282507265577.62,4160486812813.624,-120737457310614.42,-41705915957022.734,61828774124642.37,91054696401990.42,16083905696750.732,3710851083303.0786,-34890235643010.008,-99038827635783.5,29193377191729.836,-4750319473376.809,-4487070302664.022,66727996532668.06,2268.947959183673
42672244743480.08,3754820160145.145,-108964998123778.39,-37639396746498.86,55800183592616.72,82176443338601.67,14515650673154.904,3349025921094.944,-31488276602231.707,-89382085146615.2,26346888076850.668,-4287141554294.507,-4049560376758.149,60221708628878.69,2272.533673469388
33265920967721.92,2927138026366.034,-84945637303062.11,-29342473213960.242,43500043342242.586,64062134347189.266,11315938305998.39,2610793835974.5615,-24547256211491.55,-69679422819094.734,20539193707377.15,-3342118717164.2915,-3156908086553.3857,46946923546437.26,2266.9091836734697
31898656434840.195,2806829522726.552,-81454281565746.16,-28136466423958.688,41712145454600.11,61429112691835.914,10850841240488.127,2503487415440.8867,-23538338000420.12,-66815524684273.49,19695011131712.094,-3204754117245.9897,-3027155910226.0605,45017355114755.43,2269.373469387755
33742674049039.785,2969088439691.333,-86163042200538.47,-29762996956415.938,44123467152232.32,64980245688982.27,11478113530266.994,2648210682474.523,-24899057303636.15,-70678038496614.89,20833553072585.39,-3390016333967.293,-3202151560962.6396,47619747304076.51,2261.364285714286
28710507333237.223,2526297650477.657,-73313236739180.98,-25324333959784.05,37543175666461.63,55289507157501.94,9766341044687.863,2253273396150.414,-21185770813928.312,-60137567843802.84,17726569776776.56,-2884451205439.751,-2724603164494.7793,40518042128968.77,2256.8571428571427
25908727264053.406,2279763135061.957,-66158798027795.266,-22853001277613.82,33879439507929.82,49893955022761.7,8813270470342.092,2033382609578.5637,-19118309303519.5,-54268906631587.734,15996682285998.86,-2602965429961.094,-2458716575537.609,36563997050704.15,2250.745918367347
26367408840530.68,2320123545405.5146,-67330056649329.29,-23257585139820.992,34479232784781.72,50777265012580.44,8969298391919.11,2069381057871.0532,-19456774888618.62,-55229669810016.79,16279883305577.71,-2649047818019.3975,-2502245059771.9053,37211316596730.29,2264.622448979592
39686564263076.97,3492103853532.984,-101340963481034.47,-35005853162285.36,51895970878614.24,76426743272255.88,13500023381938.701,3114702112851.0566,-29285113059249.33,-83128222725272.0,24503455852431.848,-3987179950593.642,-3766221931236.881,56008131604248.69,2263.4010204081637
27887113031029.42,2453845467428.198,-71210671895892.89,-24598052393273.83,36466467541270.48,53703848437578.34,9486250220338.633,2188651313157.9346,-20578179884119.37,-58412870641763.87,17218185955923.027,-2801727496197.9,-2646463725746.443,39356017135064.984,2273.8438775510203
27581534285563.645,2426956989286.957,-70430366528760.75,-24328514287577.523,36066878883066.805,53115377652595.93,9382302713236.172,2164668724823.6758,-20352690251078.996,-57772799824941.51,17029514105425.871,-2771027009714.805,-2617464517756.0557,38924765607774.53,2276.888775510204
32848435124553.96,2890402650078.36,-83879573004333.86,-28974226537843.832,42954120040399.805,63258157199975.51,11173923754725.934,2578028379487.342,-24239188940467.984,-68804949243780.26,20281427339149.527,-3300175556413.495,-3117289078114.776,46357741079097.18,2314.389795918368
80134443053502.42,7051197500047.616,-204625968443454.5,-70683230037666.81,104787472137184.75,154319594219376.7,27259020102354.336,6289153918249.625,-59132007207513.31,-167851109386531.06,49476965196955.38,-8050847202165.134,-7604692103067.289,113090676102438.86,2320.097959183673
36639130889394.91,3223953872106.0874,-93559241195676.81,-32317840224860.773,47911007437933.016,70558122473183.72,12463389942209.361,2875531869427.9824,-27036381502163.34,-76745011802305.6,22621895922673.234,-3681014214770.1494,-3477022889168.049,51707405706700.16,2324.5183673469387
30820913021793.152,2711996735385.6294,-78702227539249.19,-27185834336638.055,40302839145227.836,59353638877260.81,10484229476685.318,2418903286281.3506,-22743060023961.0,-64558063166532.3,19029585556684.78,-3096477096144.021,-2924878878686.1406,43496376437058.695,2328.65
37247462462290.23,3277482236902.214,-95112636178407.06,-32854423966382.395,48706489740309.7,71729622247800.27,12670323705894.531,2923275262056.7266,-27485275443860.035,-78019234641745.48,22997494669835.625,-3742131300992.25,-3534753122925.204,52565920733475.234,2368.672448979592
40438198577650.945,3558241757901.0615,-103260286882427.23,-35668838359275.99,52878842374285.22,77874209705286.44,13755703928787.525,3173692327839.392,-29839751604211.605,-84702610094562.12,24967533353673.25,-4062694175179.8384,-3837551242551.3853,57068884725933.02,2360.1214285714286
37824398520787.055,3328248111226.3794,-96585861445756.11,-33363315154529.52,49460917975273.81,72840661777262.02,12866577794979.174,2968554622678.2676,-27911002176047.98,-79227695760296.98,23353708907040.05,-3800094374415.093,-3589503799113.7163,53380128291538.195,2171.665306122449
32051407190690.344,2820270460297.6743,-81844335671492.7,-28271201598356.875,41911889620199.96,61723273809882.12,10902801884370.906,2515475645844.2056,-23651054151725.523,-67135479450921.73,19789322949012.16,-3220100661493.569,-3041651760121.7354,45232926224788.016,2140.998979591837
35364827423929.0,3111825187282.2856,-90305264900093.11,-31193830532108.797,46244669560625.11,68104121608748.33,12029915120146.328,2775521361134.265,-26096060373259.19,-74075831641077.05,21835110025358.965,-3552988952810.8496,-3356092512948.8433,49909030224168.99,2104.3020408163266
35719175209926.97,3143004984449.345,-91210103626155.39,-31506385801038.168,46708030993298.234,68786509786047.62,12150452197760.484,2803331437824.498,-26357537083960.2,-74818055127719.7,22053892935589.082,-3588589180647.0737,-3389719892307.5645,50409107464093.12,2106.862244897959
