Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Close
6910580653568.98,608076437313.8835,-17646397995761.52,-6095533262718.616,9036591986030.87,13308110401471.176,2350745225126.0913,542359945565.9412,-5099386759376.409,-14475031973283.852,405.5057142857143
6063162501733.992,533510304915.1189,-15482487549615.756,-5348061208114.88,7928469033121.063,11676187584746.016,2062482301194.6396,475852443505.8037,-4474068500277.9795,-12700013921712.72,397.9128571428572
6874920183807.094,604938513096.092,-17555337864850.588,-6064078521964.712,8989960398656.371,13239436944356.959,2338614734750.687,539561278324.2449,-5073072743013.656,-14400336678172.86,400.5228571428571
6998905404257.691,615848222673.0741,-17871938231030.492,-6173440663916.645,9152089117953.365,13478202532298.373,2380790299627.6523,549291955378.3614,-5164562692482.788,-14660038403843.305,396.7485714285714
7008478152047.094,616690607654.4711,-17896382563382.7,-6181884480699.914,9164607118928.373,13496637359496.648,2384046630224.572,550043211646.0745,-5171626386569.438,-14680089851016.744,397.18428571428575
6837056988861.205,601606897537.2692,-17458652921396.71,-6030681076287.037,8940448883005.463,13166521606742.797,2325734974989.4463,536589666489.9596,-5045133038312.914,-14321027785727.36,398.5942857142857
4654123207475.144,409526012043.01306,-11884458809871.438,-4105206808973.6587,6085944757651.922,8962718037831.902,1583174917302.6448,365267456478.232,-3434324248124.594,-9748613855434.586,404.6528571428572
5190980010602.991,456765155690.415,-13255340491874.383,-4578745647436.375,6787963280459.123,9996574623348.707,1765795392969.5486,407401339751.5488,-3830476268651.054,-10873124132570.064,403.9528571428572
4396623573901.676,386868078871.36035,-11226924762629.008,-3878077157879.3623,5749226439198.914,8466835784038.796,1495582257862.3574,345058205767.56445,-3244312631131.7573,-9209250207985.771,402.9714285714286
5274629783636.126,464125685908.12415,-13468942998950.164,-4652529626405.74,6897347601414.576,10157663919313.39,1794250213372.6802,413966383677.35223,-3892202258858.7856,-11048338565060.662,408.8514285714285
5996361365781.762,527632335488.6411,-15311908704648.879,-5289138752430.071,7841116787317.178,11547544791035.654,2039758832867.881,470609741622.2536,-4424775313900.511,-12560091024756.756,407.7028571428572
4717426023874.895,415096161693.69006,-12046104574159.438,-4161043556567.4707,6168722439843.637,9084623921017.6,1604708380291.5474,370235604785.6857,-3481035990215.38,-9881209091306.467,400.0457142857143
5298501948576.11,466226269140.3473,-13529901282827.373,-4673586281802.147,6928564035830.216,10203635892801.297,1802370707380.9148,415839901569.00726,-3909817683853.9224,-11098341683755.54,397.66571428571433
6738293741616.063,592916568374.8717,-17206457620171.15,-5943566236653.176,8811301780039.621,12976327402068.127,2292139063358.0444,528838423958.28827,-4972254487705.239,-14114156607727.326,395.18
5450584351405.571,479608302404.19305,-13918248768406.52,-4807731760160.863,7127433904175.451,10496509883422.572,1854103980356.2073,427775721072.1119,-4022040842345.8037,-11416896306562.867,392.26571428571424
5362568000781.977,471863566678.87054,-13693496116661.234,-4730096252044.434,7012339699639.637,10327011670752.174,1824163809858.4426,420867981640.22363,-3957092702673.305,-11232535621377.371,399.44
5053304949252.26,444650849261.8256,-12903782631498.877,-4457308270012.097,6607933096197.76,9731445689183.967,1718963007219.793,396596246208.43256,-3728884439784.796,-10584747387426.865,398.7714285714285
5593524473512.153,492185899980.11926,-14283251166011.646,-4933813249600.292,7314348931633.62,10771778087844.934,1902727369160.401,438994037425.9586,-4127517819976.131,-11716301357873.72,400.0757142857143
4898985623605.264,431071966321.302,-12509723088042.453,-4321189661753.669,6406138065305.744,9434263910071.547,1666468804009.956,384484873844.37476,-3615010665224.2866,-10261507224042.604,399.7542857142857
4745257857769.744,417545144730.40967,-12117173964193.059,-4185592836671.3574,6205116621606.102,9138221234786.35,1614175817877.6663,372419900648.6619,-3501573337378.8687,-9939506094925.943,398.2271428571429
5454636309855.351,479964826413.74097,-13928595569338.172,-4811305800597.519,7132732344115.801,10504312974844.736,1855482321293.8604,428093745686.92065,-4025030870681.579,-11425383527315.273,397.9071428571429
4344945307738.009,382320799373.0771,-11094962835102.71,-3832493958805.7295,5681649575459.551,8367316079638.141,1478003082339.1882,341002398113.1455,-3206178800740.561,-9101004097514.793,393.16
5484119398792.0625,482559087618.1561,-14003881708679.44,-4837311582483.102,7171285704342.721,10561090345563.291,1865511475667.638,430407680593.1995,-4046786812853.6797,-11487139345027.215,390.7128571428572
6313276049364.509,555518314737.6444,-16121160812112.883,-5568675864400.459,8255528956053.808,12157845895725.13,2147562447095.8496,495481989377.8118,-4658629797551.444,-13223906434808.447,391.8671428571429
9871826138145.115,868642593986.9739,-25208037083076.043,-8707523638464.325,12908852148960.271,19010754528078.844,3358060542739.0054,774766053474.8827,-7284519605000.455,-20677712258431.977,400.9057142857143
5883280972215.57,517682179976.4139,-15023154056054.139,-5189395303494.4795,7693247801208.096,11329779181739.953,2001292707811.655,461734868176.25226,-4341332056049.6235,-12323230758973.959,398.55
4090417074395.931,359924325390.79224,-10445016412213.84,-3607985269443.9253,5348816769202.782,7877156075403.449,1391421202395.3372,321026367986.49194,-3018359846420.784,-8567864396965.422,393.1771428571429
5492590085139.637,483304448574.26447,-14025511902906.348,-4844783235083.184,7182362388900.503,10577402857669.314,1868392918704.573,431072480181.9713,-4053037407475.386,-11504882231460.219,392.2242857142857
4212382609323.781,370656337297.1829,-10756459300493.096,-3715565945442.9775,5508304518779.689,8112032152659.895,1432909731453.2124,330598506067.4168,-3108359366225.0215,-8823335609975.594,388.1385714285714
4562095796399.974,401428312968.4221,-11649463807521.342,-4024033274101.8184,5965605440336.269,8785495488451.307,1551870315208.9082,358044928727.0423,-3366416350408.193,-9555851503117.707,382.6771428571429
4778835013055.866,420499672239.9575,-12202914474646.863,-4215209859258.029,6249023664822.045,9202882817007.645,1625597637747.992,375055136585.2643,-3526350290544.2095,-10009837523476.354,381.62142857142857
5143675643692.329,452602756151.72815,-13134547224675.473,-4537020472682.883,6726105953022.876,9905477847606.303,1749704055928.2104,403688772039.30707,-3795569889559.7705,-10774039540606.123,385.1071428571428
4649075428121.26,409081855512.0585,-11871569072782.152,-4100754380390.8794,6079344077655.279,8952997195466.559,1581457830632.1638,364871281112.92926,-3430599404244.6616,-9738040662830.908,380.5214285714285
4473986458501.81,393675404682.18835,-11424473524411.385,-3946315727590.6865,5850389705999.646,8615818069322.675,1521898493658.5005,351129848319.4635,-3301399491993.6978,-9371296002318.332,380.8528571428572
4467608860454.07,393114220532.13367,-11408188112548.19,-3940690303495.357,5842050049897.057,8603536346646.714,1519729048571.8623,350629318909.13434,-3296693406000.659,-9357937355324.773,377.6657142857143
5357859460542.586,471449251851.67,-13681472643001.986,-4725943029857.927,7006182618362.099,10317944105852.69,1822562113960.6533,420498426244.73126,-3953618188491.1475,-11222673021106.104,384.1442857142857
6349581071195.66,558712924367.1835,-16213866834125.57,-5600699082067.486,8303003290133.077,12227760584767.5,2159912184699.4443,498331254668.9476,-4685419490520.629,-13299951758641.297,391.95142857142855
5713477280181.84,502740813729.00366,-14589554619821.08,-5039618606700.577,7471204785809.757,11002778221545.928,1943531244461.3274,448408221620.3544,-4216032148838.6597,-11967556793749.242,395.20714285714286
1897356297841.4077,166952341231.5056,-4844962554185.271,-1673578391798.2688,2481070072625.936,3653850288968.429,645416281329.4056,148909361911.56528,-1400078232653.805,-3974238137636.006,397.80285714285714
5107844679545.137,449449943627.6649,-13043051500707.094,-4505415500598.243,6679251881195.128,9836475948405.234,1737515561586.4817,400876616150.27783,-3769129725552.787,-10698987357892.36,392.3785714285714
4822655981360.489,424355587329.7345,-12314812788879.809,-4253862525321.7603,6306326038689.671,9287271439204.168,1640504047754.564,378494308275.44855,-3558686188412.9053,-10101625807475.895,388.4285714285714
4064699726344.3677,357661398826.1545,-10379346249268.908,-3585301057330.267,5315187588678.968,7827630621446.334,1382673024021.0374,319007992961.9545,-2999382734558.0684,-8513996334132.673,388.4642857142857
4913310546168.333,432332424837.01276,-12546302235966.832,-4333825030548.64,6424869925615.47,9461850220620.47,1671341648459.742,385609133168.3592,-3625581196733.0967,-10291512425454.83,387.2557142857143
4148888846132.731,365069371640.90137,-10594325914687.115,-3659560737606.252,5425277108858.858,7989758513619.52,1411311306228.3723,325615368595.99475,-3061506729923.6714,-8690340376838.766,384.63
4526927367305.83,398333785518.66156,-11559659813298.0,-3993012670050.0527,5919617659537.288,8717769424969.302,1539907189366.678,355284774080.9426,-3340465093338.6187,-9482186966897.592,374.12285714285713
4402547796474.495,387389372290.94006,-11242052666700.88,-3883302710008.121,5756973257103.839,8478244550221.607,1497597495691.1006,345523179254.3486,-3248684225948.4497,-9221659341894.97,375.6257142857143
3830764542545.0454,337076968165.3057,-9781984943276.934,-3378956674695.8184,5009283265889.353,7377127922937.452,1303096210455.0415,300648159301.80206,-2826759587084.6025,-8023991320365.798,381.05
5428865648686.566,477697257042.70593,-13862789316437.375,-4788574651113.912,7099033639056.995,10454684906737.84,1846716017581.264,426071164297.3056,-4006014328369.679,-11371403970177.707,387.4628571428572
5443214726053.107,478959843321.0124,-13899429940247.445,-4801231310636.386,7117797061181.056,10482317613266.725,1851597069471.1572,427197299923.8224,-4016602631467.027,-11401459606369.55,388.8642857142857
5572775225224.461,490360109156.04016,-14230267513789.3,-4915511201436.757,7287216201531.18,10731820189433.883,1895669191347.1624,437365625039.4579,-4112206857510.5054,-11672839702119.543,394.83142857142855
5037849429702.497,443290877325.2195,-12864316421207.238,-4443675583853.625,6587722727034.201,9701682062213.97,1713705558167.0793,395383255428.25586,-3717479659997.3584,-10552373938205.096,388.4871428571428
4407349295232.462,387811868465.99677,-11254313302939.832,-3887537892723.1157,5763251926707.38,8487490976066.574,1499230790446.1035,345899989056.62036,-3252227242913.8667,-9231716570132.34,384.2228571428571
11609519774040.094,1021546004871.8245,-29645295412423.625,-10240270412813.9,15181140522312.352,22357132877739.445,3949164969597.451,911144521480.8107,-8566780759580.698,-24317518283222.14,347.17
11286543086256.305,993126624479.2795,-28820563700431.465,-9955386255161.783,14758801453547.63,21735157755194.277,3839299256194.393,885796487258.8636,-8328453003328.797,-23641005299513.7,332.40714285714284
8001551260805.155,704073257838.8801,-20432227718004.55,-7057832704120.411,10463195309816.256,15409056425642.193,2721856427624.6963,627982049582.0375,-5904424792685.347,-16760199579635.467,339.88
7672432358451.509,675113374653.1376,-19591811656937.727,-6767530693797.617,10032824261918.111,14775252860968.535,2609901335260.5405,602151978784.8185,-5661564711175.95,-16070820894031.54,344.24285714285713
6449806898156.678,567532015693.1276,-16469796794496.598,-5689104092234.831,8434063223502.873,12420771320160.766,2194005610727.4915,506197219426.3881,-4759377095801.715,-13509886681408.676,339.82714285714286
3861142432673.035,339749987278.15076,-9859555868310.268,-3405751739073.875,5049006814181.305,7435628385684.047,1313429735282.2722,303032283201.63055,-2849175710845.1436,-8087621427228.655,340.56714285714287
4423053902895.809,389193747977.3725,-11294415495968.22,-3901390260050.4297,5783787979816.263,8517734230316.713,1504572962509.0132,347132522506.30164,-3263815821756.4336,-9264611697013.531,339.54571428571427
6339331958198.723,557811041280.7006,-16187695525846.225,-5591658729161.1455,8289600879506.811,12208023362822.207,2156425798064.505,497526937658.44617,-4677856732417.358,-13278483680828.08,337.1871428571428
6660944451869.896,586110378955.0808,-17008943718655.36,-5875339574359.844,8710156068365.063,12827371361442.076,2265827453552.3574,522767901074.5955,-4915177830884.731,-13952139210203.943,336.7628571428572
4880113839452.511,429411377740.6947,-12461533283060.625,-4304543609441.3037,6381460365062.566,9397921352368.312,1660049255976.912,383003772789.4817,-3601085012261.5356,-10221977910224.201,336.09714285714284
5288126600984.655,465313228214.46765,-13503407534522.92,-4664434489589.244,6914996340899.602,10183655494014.268,1798841369449.6106,415025699560.77277,-3902161864790.1187,-11076608958215.723,334.10714285714283
5110217201781.149,449658616611.90643,-13049110219218.328,-4507508112723.604,6682353931194.034,9841045093675.059,1738322638090.0598,401062937038.42255,-3770880779172.758,-10703956830129.113,334.1328571428571
5191050661690.393,456771283141.8201,-13255520916395.965,-4578807817809.933,6788055315309.624,9996710649385.574,1765819416103.8923,407406940809.94495,-3830528604359.848,-10873271853178.94,332.12
5276260836724.702,464269139385.04767,-13473108086181.293,-4653968214626.827,6899480192001.572,10160804991626.51,1794805042829.2698,414094449128.8908,-3893406014611.7314,-11051754894195.45,337.78
5234838268404.989,460624251690.58734,-13367334088644.398,-4617431045929.245,6845314018830.59,10081035053737.762,1780714480607.691,410843508636.1871,-3862839926229.19,-10964990249243.207,340.5242857142857
7087396128494.728,623634769499.9918,-18097902225300.312,-6251494722979.453,9267803888963.156,13648614326674.707,2410891850673.497,556236892560.303,-5229860742677.771,-14845392914090.994,343.0114285714285
5409321182520.866,475977433320.4312,-13812881861915.332,-4771335187739.613,7073476138321.929,10417046948336.55,1840067644847.1562,424537304567.11975,-3991592414090.5117,-11330465552535.18,344.87
4987524811154.238,438862692746.1036,-12735810955996.459,-4399286342455.757,6521915877151.762,9604769075474.828,1696586839504.029,391433683036.28503,-3680344703569.0474,-10446963059704.46,339.62714285714287
3571979708260.08,314305928410.75745,-9121169277170.78,-3150693400928.7744,4670884268306.879,6878770807610.353,1215066385708.5996,280338087646.5894,-2635799723690.796,-7481935694406.923,338.35285714285715
4308828520386.4243,379142822649.6669,-11002737205833.408,-3800636852843.419,5634421662518.583,8297763731862.578,1465717361760.9907,338167822853.11566,-3179527760516.5186,-9025353111164.645,334.9214285714286
